Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BCHEM153,GEN CHEM II,BCHEM,2022,SPR,-,-,10830,A,4,-,MWF,845-1005,DISC,061,"Finley, Brandon D",Open,51,120,-,-,-
BCHEM154,GEN CHEM LAB II,BCHEM,2022,SPR,-,-,10831,A,2,-,M,1230-330,DISC,463,"Finley, Brandon D",Open,22,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2022,SPR,-,-,10832,B,2,-,T,900-1200,DISC,463,"Mlodnosky, Karyn",Open,10,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2022,SPR,-,-,10834,D,2,-,W,1230-330,DISC,463,"Mlodnosky, Karyn",Open,13,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2022,SPR,-,-,10836,F,2,-,Th,145-445,DISC,463,"Mlodnosky, Karyn",Open,6,24,-,$50,-
BCHEM163,GEN CHEM III,BCHEM,2022,SPR,-,-,10837,A,4,-,MWF,1015-1135,DISC,061,"Sommerfeld, David",Open,58,120,-,-,-
BCHEM164,GEN CHEM LAB III,BCHEM,2022,SPR,no_restriction,no_add_code,10838,A,2,-,M,1200-300,CC1,340,"Shippy, Scott",Open,13,24,-,$50,-
BCHEM164,GEN CHEM LAB III,BCHEM,2022,SPR,no_restriction,no_add_code,10839,B,2,-,T,830-1130,CC1,340,"Shippy, Scott",Open,6,24,-,$50,-
BCHEM164,GEN CHEM LAB III,BCHEM,2022,SPR,no_restriction,no_add_code,10840,C,2,-,T,115-415,CC1,340,"Mlodnosky, Karyn",Open,20,24,-,$50,-
BCHEM164,GEN CHEM LAB III,BCHEM,2022,SPR,no_restriction,no_add_code,10841,D,2,-,W,1200-300,CC1,340,"Shippy, Scott",Open,23,24,-,$50,-
BCHEM238,ORGANIC CHEMISTRY,BCHEM,2022,SPR,no_restriction,no_add_code,10844,A,4,-,MW,115-315,UW2,131,"Leipzig, Benjamin",Open,21,48,-,-,-
BCHEM239,ORGANIC CHEMISTRY,BCHEM,2022,SPR,no_restriction,no_add_code,10845,A,4,-,MW,330-530,UW2,005,"Thimmaiah, Murali",Open,58,80,-,-,-
BCHEM241,ORGANIC CHEM LAB I,BCHEM,2022,SPR,no_restriction,no_add_code,10846,A,3,-,M,-,545-745P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '340', in original. Note: couldn't interpret 'Daruwala,Khushroo', in original. Note: couldn't interpret 'P.', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '18', in original. Note: couldn't interpret '20', in original. Note: couldn't interpret '$75', in original."
BCHEM241,ORGANIC CHEM LAB I,BCHEM,2022,SPR,-,-,10847,AA,-,LB,Th,845-1245,DISC,469,"Daruwala, Khushroo P.",Open,18,20,-,-,-
BCHEM242,ORGANIC CHEM LAB II ,BCHEM,2022,SPR,-,-,10849,A,3,-,W,-,545-745P,-,-,-,-,-,-,-,"DISC Note: couldn't interpret '252', in original. Note: couldn't interpret 'Thimmaiah,Murali', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '51', in original. Note: couldn't interpret '60', in original. Note: couldn't interpret '$90', in original."
BCHEM242,ORGANIC CHEM LAB II ,BCHEM,2022,SPR,-,-,10850,AA,-,LB,Th,130-530,DISC,469,"Thimmaiah, Murali",Closed,20,20,-,-,-
BCHEM242,ORGANIC CHEM LAB II ,BCHEM,2022,SPR,-,-,10851,AB,-,LB,F,845-1245,DISC,469,"Thimmaiah, Murali",Closed,20,20,-,-,-
BCHEM242,ORGANIC CHEM LAB II ,BCHEM,2022,SPR,-,-,10852,AC,-,LB,F,115-515,DISC,469,"Daruwala, Khushroo P.",Open,11,20,-,-,-
BCHEM313,INOR CHEM II,BCHEM,2022,SPR,no_restriction,no_add_code,10853,A,3,-,TTh,330-530,UW1,031,"Daruwala, Khushroo P.",Open,9,18,-,-,-
BCHEM364,BIOCHEMISTRY I,BCHEM,2022,SPR,no_restriction,no_add_code,10854,A,5,-,MW,845-1045,UW2,205,"Shippy, Scott",Open,4,15,-,-,J
BCHEM365,BIOCHEMISTRY II,BCHEM,2022,SPR,no_restriction,no_add_code,10855,A,5,-,TTh,1100-100,UW1,210,"Anderson, Peter",Open,5,24,-,-,J
BCHEM404,PHYSICAL CHEM LAB,BCHEM,2022,SPR,-,-,21257,A,4,-,T,845-1245,DISC,469,"Sommerfeld, David",Open,9,12,-,$60,-
BCHEM404,PHYSICAL CHEM LAB,BCHEM,2022,SPR,-,-,21258,B,4,-,M,115-515,DISC,469,"Sommerfeld, David",Closed,12,12,-,$60,-
BCHEM426,INSTRUMENTAL ANLYS,BCHEM,2022,SPR,no_restriction,no_add_code,10859,A,5,-,TTh,115-315,UW2,205,"Kim, H",Open,17,24,-,$120,-
BCHEM426,INSTRUMENTAL ANLYS,BCHEM,2022,SPR,-,-,10860,AA,-,LB,W,845-1245,DISC,469,"Kim, H",Open,11,12,-,-,-
BCHEM426,INSTRUMENTAL ANLYS,BCHEM,2022,SPR,-,-,10861,AB,-,LB,W,115-515,DISC,469,"Kim, H",Open,6,12,-,-,-
BCHEM493,ADV TOPICS IN CHEM,BCHEM,2022,SPR,no_restriction,no_add_code,10862,A,5,-,TTh,330-530,UW2,221,"Anderson, Peter",Open,10,30,-,-,-
BCHEM498,IND STUDY CHEM,BCHEM,2022,SPR,IS,-,10864,A,1-5,-,-,to_be_arranged,-,-,-,Open,1,-,-,-,10E
BCHEM498,IND STUDY CHEM,BCHEM,2022,SPR,IS,-,10865,B,1-5,-,-,to_be_arranged,-,-,-,Open,0,-,-,-,"10E Note: couldn't interpret 'CR_NC', in original."
BCHEM498,IND STUDY CHEM,BCHEM,2022,SPR,IS,-,10866,C,1-5,-,-,to_be_arranged,-,-,-,Open,0,-,-,-,10E
BCHEM499,UG RESEARCH CHEM,BCHEM,2022,SPR,IS,-,10867,A,1-5,-,-,to_be_arranged,-,-,-,Closed,13,-,-,-,10E
BCHEM499,UG RESEARCH CHEM,BCHEM,2022,SPR,IS,-,10868,B,1-5,-,-,to_be_arranged,-,-,-,Open,4,-,-,-,"10E Note: couldn't interpret 'CR_NC', in original."
