Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BCHEM139,PREP FOR GEN CHEM,BCHEM,2019,AUT,-,-,10901,A,5,-,MWF,845-1005,DISC,162,"Lovitt, Charity",Open,55,95,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2019,AUT,-,-,10902,A,4,-,MWF,845-1005,DISC,061,"Finley, Brandon D",Open,170,192,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2019,AUT,no_restriction,no_add_code,10903,AA,-,QZ,F,1100-1155,UW2,031,"Finley, Brandon D",Open,27,30,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2019,AUT,no_restriction,no_add_code,10904,AB,-,QZ,F,1200-1255,UW1,202,"Finley, Brandon D",Open,27,30,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2019,AUT,no_restriction,no_add_code,10905,AC,-,QZ,F,115-210,UW1,261,"Finley, Brandon D",Open,24,30,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2019,AUT,no_restriction,no_add_code,10906,AD,-,QZ,F,1100-1155,UW1,221,"Finley, Brandon D",Open,28,30,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2019,AUT,no_restriction,no_add_code,10907,AE,-,QZ,F,1200-1255,UW1,110,"Finley, Brandon D",Closed,30,30,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2019,AUT,no_restriction,no_add_code,10908,AF,-,QZ,F,115-210,UW1,031,"Finley, Brandon D",Open,22,30,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2019,AUT,no_restriction,no_add_code,10909,AG,-,QZ,F,215-310,UW2,040,"Finley, Brandon D",Open,12,30,-,-,-
BCHEM144,GEN CHEM LAB I,BCHEM,2019,AUT,no_restriction,no_add_code,10910,A,2,-,M,1215-315,CC1,340,"Finley, Brandon D",Open,21,24,-,$50,-
BCHEM144,GEN CHEM LAB I,BCHEM,2019,AUT,no_restriction,no_add_code,10911,B,2,-,M,400-700,CC1,340,"Daruwala, Khushroo P.",Open,15,24,-,$50,-
