Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BCHEM153,GEN CHEM II,BCHEM,2017,SPR,no_restriction,no_add_code,20826,A,4,-,MWF,845-1005,DISC,061,"Finley, Brandon Dearmond",Open,105,120,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2017,SPR,no_restriction,no_add_code,20827,AA,-,QZ,F,1100-1155,UW1,051,"Finley, Brandon Dearmond",Open,29,30,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2017,SPR,no_restriction,no_add_code,20828,AB,-,QZ,F,1200-1255,UW1,051,"Finley, Brandon Dearmond",Closed,31,30,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2017,SPR,no_restriction,no_add_code,20829,AC,-,QZ,F,115-210,UW1,020,"Finley, Brandon Dearmond",Closed,30,30,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2017,SPR,no_restriction,no_add_code,20830,AD,-,QZ,F,215-310,UW2,305,"Finley, Brandon Dearmond",Open,15,30,-,-,-
BCHEM154,GEN CHEM LAB II,BCHEM,2017,SPR,no_restriction,no_add_code,20831,A,2,-,M,1215-315,DISC,463,"Finley, Brandon Dearmond",Open,23,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2017,SPR,no_restriction,no_add_code,20832,B,2,-,T,845-1145,DISC,463,"Han, Rui",Closed,24,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2017,SPR,no_restriction,no_add_code,20833,C,2,-,T,1215-315,DISC,463,"Han, Rui",Open,22,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2017,SPR,no_restriction,no_add_code,20834,D,2,-,Th,845-1145,DISC,463,"McClure, Crystal D",Open,16,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2017,SPR,no_restriction,no_add_code,20835,E,2,-,Th,1215-315,DISC,463,"McClure, Crystal D",Open,6,24,-,$50,-
BCHEM163,GEN CHEM III,BCHEM,2017,SPR,no_restriction,no_add_code,10777,A,4,-,MWF,1015-1135,DISC,061,"Gunnerson, Kim N.",Open,87,120,-,-,-
BCHEM163,GEN CHEM III,BCHEM,2017,SPR,no_restriction,no_add_code,20836,AA,-,QZ,F,1200-1255,UW1,021,"Gunnerson, Kim N.",Closed,30,30,-,-,-
BCHEM163,GEN CHEM III,BCHEM,2017,SPR,no_restriction,no_add_code,20837,AB,-,QZ,F,115-210,UW1,010,"Gunnerson, Kim N.",Closed,31,30,-,-,-
BCHEM163,GEN CHEM III,BCHEM,2017,SPR,no_restriction,no_add_code,20838,AC,-,QZ,F,215-310,UW1,021,"Gunnerson, Kim N.",Open,21,30,-,-,-
BCHEM163,GEN CHEM III,BCHEM,2017,SPR,no_restriction,no_add_code,20839,AD,-,QZ,F,330-425,UW1,021,"Gunnerson, Kim N.",Open,5,30,-,-,-
BCHEM164,GEN CHEM LAB III,BCHEM,2017,SPR,no_restriction,no_add_code,20840,A,2,-,M,115-415,CC1,340,"Lovitt, Charity E",Open,14,24,-,$50,-
BCHEM164,GEN CHEM LAB III,BCHEM,2017,SPR,no_restriction,no_add_code,20841,B,2,-,T,845-1145,CC1,340,"Baylon, Leo_Miguel Paolo",Open,7,24,-,$50,-
BCHEM164,GEN CHEM LAB III,BCHEM,2017,SPR,no_restriction,no_add_code,20842,C,2,-,T,115-415,CC1,340,"Baylon, Leo_Miguel Paolo",Open,21,24,-,$50,-
BCHEM164,GEN CHEM LAB III,BCHEM,2017,SPR,no_restriction,no_add_code,20843,D,2,-,W,115-415,CC1,340,"Lovitt, Charity E",Open,22,24,-,$50,-
BCHEM164,GEN CHEM LAB III,BCHEM,2017,SPR,no_restriction,no_add_code,20844,E,2,-,Th,115-415,CC1,340,"Han, Rui",Open,21,24,-,$50,-
BCHEM225,SCIENTIFIC WRITING,BCHEM,2017,SPR,no_restriction,no_add_code,20776,A,5,-,MW,845-1045,UW1,202,"Galindo, Heather Michelle",Open,9,10,-,-,%WJ
BCHEM238,ORGANIC CHEMISTRY,BCHEM,2017,SPR,no_restriction,no_add_code,10778,A,4,-,MW,1100-100,UW1,110,"Daruwala, Khushroo",Open,25,48,-,-,-
BCHEM239,ORGANIC CHEMISTRY,BCHEM,2017,SPR,no_restriction,no_add_code,10779,A,4,-,TTh,115-315,UW2,005,"Thimmaiah, Muralidhara",Closed,60,60,-,-,-
BCHEM241,ORGANIC CHEM LAB I,BCHEM,2017,SPR,no_restriction,no_add_code,10780,A,3,-,M,115-250,DISC,061,"Arungundram, Sailaja",Open,17,40,-,$60,-
