Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BCHEM163,GEN CHEM III,BCHEM,2016,SUM,no_restriction,no_add_code,10242,A,4,-,MW,845-1115,UW2,005,"Finley, Brandon Dearmond",Open,34,48,-,-,-
BCHEM163,GEN CHEM III,BCHEM,2016,SUM,no_restriction,no_add_code,14438,AA,-,QZ,M,1130-1225,UW1,031,"Finley, Brandon Dearmond",Open,18,20,-,-,-
BCHEM163,GEN CHEM III,BCHEM,2016,SUM,no_restriction,no_add_code,14439,AB,-,QZ,M,1230-125,UW1,031,"Finley, Brandon Dearmond",Open,16,20,-,-,-
BCHEM163,GEN CHEM III,BCHEM,2016,SUM,no_restriction,no_add_code,14440,AC,-,QZ,M,130-225,UW1,031,"Finley, Brandon Dearmond",Open,0,20,-,-,-
BCHEM164,GEN CHEM LAB III,BCHEM,2016,SUM,no_restriction,no_add_code,10244,B,2,-,T,1230-330,CC1,340,"Finley, Brandon Dearmond",Open,12,24,-,$50,-
BCHEM164,GEN CHEM LAB III,BCHEM,2016,SUM,no_restriction,no_add_code,10245,C,2,-,W,1230-330,CC1,340,"Finley, Brandon Dearmond",Open,19,24,-,$50,-
BCHEM239,ORGANIC CHEMISTRY,BCHEM,2016,SUM,no_restriction,no_add_code,10246,A,4,-,TTh,900-1130,UW2,005,"Thimmaiah, Muralidhara",Open,21,48,-,-,-
BCHEM242,ORGANIC CHEM LAB II ,BCHEM,2016,SUM,no_restriction,no_add_code,10247,A,3,-,T,1145-115,UW2,005,"Thimmaiah, Muralidhara",Open,14,20,-,$50,-
BCHEM242,ORGANIC CHEM LAB II ,BCHEM,2016,SUM,no_restriction,no_add_code,10248,AA,-,LB,Th,1230-430,DISC,469,"Thimmaiah, Muralidhara",Open,14,20,-,-,-
BCHEM364,BIOCHEMISTRY I,BCHEM,2016,SUM,no_restriction,no_add_code,14109,A,5,-,TTh,845-1115,UW1,021,"Anderson, Peter C",Open,15,24,-,-,J
BCHEM498,IND STUDY CHEM,BCHEM,2016,SUM,no_restriction,no_add_code,-,IS,-,-,-,-,-,14129,-,-,-,-,-,-,"A_1-5 Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '10E', in original."
BCHEM498,IND STUDY CHEM,BCHEM,2016,SUM,no_restriction,no_add_code,-,IS,-,-,-,-,-,14130,-,-,-,-,-,-,"B_1-5 Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '10E', in original. Note: couldn't interpret 'CR_NC', in original."
BCHEM499,UG RESEARCH CHEM,BCHEM,2016,SUM,no_restriction,no_add_code,-,IS,-,-,-,-,-,14131,-,-,-,-,-,-,"A_1-5 Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '10E', in original."
BCHEM499,UG RESEARCH CHEM,BCHEM,2016,SUM,no_restriction,no_add_code,-,IS,-,-,-,-,-,14132,-,-,-,-,-,-,"B_1-5 Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '2', in original. Note: couldn't interpret '10E', in original. Note: couldn't interpret 'CR_NC', in original."
