Class Number,Class,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other,Year,Quarter
BDATA200,INTRO DATA STUDIES,no_restriction,no_add_code,10919,A,5,-,T,330-530,*,*,"Seah, Yee Mey",Open,30,32,-,-,B,2024,WIN
