Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
CSS101,DIGITAL THINKING,CSS,2019,SPR,Restr,no_add_code,-,A,5,-,TTh,845-1045,UW1,120,"Kim, Jeffrey Y.",Open,14,16,-,-,J
CSS107,PROG-ANIMATED STORY ,CSS,2019,SPR,no_restriction,no_add_code,20883,B,5,-,MW,1100-100,UW1,010,"Kalmin, Lesley",Open,44,45,-,$10,-
CSS142,CMPT PROG I,CSS,2019,SPR,no_restriction,no_add_code,20884,A,5,-,MW,1100-100,UW1,220,"Nash, Rob D",Open,40,45,-,-,-
CSS142,CMPT PROG I,CSS,2019,SPR,-,add_code_required,20885,B,5,-,MW,-,800-1000P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '210', in original. Note: couldn't interpret 'Ong,Hansel', in original. Note: couldn't interpret '32', in original. Note: couldn't interpret '45', in original."
CSS142,CMPT PROG I,CSS,2019,SPR,no_restriction,no_add_code,20886,C,5,-,MW,-,800-1000P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '102', in original. Note: couldn't interpret 'ASEEF,NILKUND', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '9', in original. Note: couldn't interpret '45', in original."
CSS142,CMPT PROG I,CSS,2019,SPR,no_restriction,no_add_code,20887,D,5,-,MW,845-1045,UW2,141,"Chini, Morteza",Closed,45,45,-,-,-
CSS143,CMPT PROG II,CSS,2019,SPR,no_restriction,no_add_code,20888,A,5,-,TTh,115-315,UW2,031,"Nash, Rob D",Closed,45,45,-,-,-
CSS143,CMPT PROG II,CSS,2019,SPR,no_restriction,no_add_code,20889,B,5,-,TTh,-,800-1000P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '030', in original. Note: couldn't interpret 'Krishnamaneni,Ravi', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '38', in original. Note: couldn't interpret '45', in original."
CSS198,SUPERVISED STUDY,CSS,2019,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '12914', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '40', in original."
CSS198,SUPERVISED STUDY,CSS,2019,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '12915', in original. Note: couldn't interpret 'B', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '3', in original. Note: couldn't interpret '40', in original. Note: couldn't interpret 'CR_NC', in original."
