Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
CSS110,INTRO CYBERSECURITY ,CSS,2019,SUM,no_restriction,no_add_code,11036,A,5,-,MW,1145-215,UW1,261,"Dupuis, Marc J.",Open,13,30,-,-,-
CSS142,CMPT PROG I,CSS,2019,SUM,no_restriction,no_add_code,11037,A,5,-,MW,1145-215,UW2,131,"Kim, Jeffrey",Open,18,45,-,-,-
CSS143,CMPT PROG II,CSS,2019,SUM,no_restriction,no_add_code,11038,A,5,-,TTh,1145-215,UW1,041,"Nixon, David",Open,23,45,-,-,-
CSS198,SUPERVISED STUDY,CSS,2019,SUM,IS,add_code_required,11039,A,1-5,-,-,to_be_arranged,-,0,-,-,20,-,-,-,-
CSS198,SUPERVISED STUDY,CSS,2019,SUM,IS,add_code_required,11040,B,1-5,-,-,to_be_arranged,-,3,-,-,-,-,-,-,"20E Note: couldn't interpret 'CR_NC', in original."
CSS199,COMPUTING RESEARCH,CSS,2019,SUM,IS,add_code_required,11041,A,1-5,-,-,to_be_arranged,-,0,-,-,20,-,-,-,-
CSS199,COMPUTING RESEARCH,CSS,2019,SUM,IS,add_code_required,11042,B,1-5,-,-,to_be_arranged,-,3,-,-,20,-,CR_NC,-,-
CSS211,COMPUTERS & SOCIETY ,CSS,2019,SUM,-,-,11043,A,5,-,T,1145-215,DISC,252,"Anderson, Laurie",Open,35,40,-,$10,B
CSS301,TECHNICAL WRITING,CSS,2019,SUM,Restr,no_add_code,-,A,5,-,MW,900-1130,UW1,261,"Kool, Nancy L.",Open,18,30,-,$10,W
CSS342,"DATA, ALG, MATH I",CSS,2019,SUM,Restr,no_add_code,-,A,5,-,TTh,900-1130,UW1,210,"Arian, Eyal",Open,15,45,-,$23,-
CSS343,"DATA, ALG, MATH II",CSS,2019,SUM,Restr,no_add_code,-,A,5,-,TTh,230-500,UW1,041,"Kim, Wooyoung",Open,39,45,-,-,-
CSS360,SOFTWARE ENGR,CSS,2019,SUM,Restr,no_add_code,-,A,5,-,MW,230-500,UW1,050,"Retik, Arkady",Open,32,45,-,$10,-
CSS397,COMPUTING INTERNSHIP,CSS,2019,SUM,IS,-,14535,A,1-5,-,-,to_be_arranged,*,*,-,-,-,-,-,-," Note: couldn't interpret '*', in original. Note: couldn't interpret 'Closed', in original. Note: couldn't interpret '18', in original. Note: couldn't interpret '10E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '%R', in original."
CSS430,OPERATING SYSTEMS,CSS,2019,SUM,Restr,no_add_code,-,A,5,-,TTh,230-500,UW2,131,"Stager, John",Closed,52,45,-,$23,-
CSS475,DATABASE SYSTEMS,CSS,2019,SUM,Restr,-,-,A,5,-,TTh,-,515-715P,-,-,-,-,-,-,-,"DISC Note: couldn't interpret '252', in original. Note: couldn't interpret 'Kochanski,Mark', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '44', in original. Note: couldn't interpret '60E', in original. Note: couldn't interpret '$23', in original."
CSS490,SPECIAL TOPICS,CSS,2019,SUM,Restr,no_add_code,-,A,5,-,MW,1145-215,UW1,221,"Erdly, Bill",Open,40,45,-,$10,-
CSS490,SPECIAL TOPICS,CSS,2019,SUM,Restr,no_add_code,-,B,5,-,MTWTh,900-1130,UW2,031,"Si, Dong",Open,12,45,-,$23,-
CSS495,A CMPT INTERNSHIP,CSS,2019,SUM,IS,-,14704,A,1-5,-,-,to_be_arranged,*,*,-,-,-,-,-,-," Note: couldn't interpret '*', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '7', in original. Note: couldn't interpret '15', in original. Note: couldn't interpret 'CR_NC', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11051,A,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '4', in original. Note: couldn't interpret '20E', in original. Note: couldn't interpret '$10', in original. Note: couldn't interpret 'R', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11052,B,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '1', in original. Note: couldn't interpret '20', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original. Note: couldn't interpret 'R', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11053,C,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '1', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11054,D,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '8', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11055,E,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '6', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11056,F,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '10', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11057,G,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '1', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11058,H,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '7', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11059,I,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '1', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11060,J,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '5', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11061,K,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '0', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11062,L,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '10', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11063,M,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '1', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,add_code_required,11064,N,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '9', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,-,11065,O,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret 'Open', in original. Note: couldn't interpret '2', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,-,11066,P,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret 'Open', in original. Note: couldn't interpret '3', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,-,11067,Q,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret 'Open', in original. Note: couldn't interpret '3', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,-,11068,R,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret 'Closed', in original. Note: couldn't interpret '8', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,-,11069,S,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret 'Open', in original. Note: couldn't interpret '1', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2019,SUM,IS,-,11070,T,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret 'Closed', in original. Note: couldn't interpret '8', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS498,INDEPENDENT STUDY,CSS,2019,SUM,IS,add_code_required,11071,A,1-5,-,-,to_be_arranged,-,8,-,-,20,-,-,$10,-
CSS498,INDEPENDENT STUDY,CSS,2019,SUM,IS,add_code_required,11072,B,1-5,-,-,to_be_arranged,-,12,-,-,20,-,CR_NC,$10,-
CSS498,INDEPENDENT STUDY,CSS,2019,SUM,IS,-,14406,C,5,-,MW,1145-215,UW2,228,-,-,-,-,-,-," Note: couldn't interpret '228', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '7', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret '$23', in original."
CSS499,UNDERGRAD RESEARCH,CSS,2019,SUM,IS,add_code_required,11073,A,1-5,-,-,to_be_arranged,-,5,-,-,20,-,-,-,R
CSS499,UNDERGRAD RESEARCH,CSS,2019,SUM,IS,add_code_required,11074,B,1-5,-,-,to_be_arranged,-,3,-,-,20,-,CR_NC,-,R
