Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
CSS142,CMPT PROG I,CSS,2020,SUM,no_restriction,no_add_code,11038,A,5,-,MW,1115-145,UW1,220,"Kim, Jeffrey",Closed,30,45,-,-,-
CSS143,CMPT PROG II,CSS,2020,SUM,no_restriction,no_add_code,11039,A,5,-,TTh,1115-145,UW1,220,"Nixon, David",Closed,30,45,-,-,-
CSS198,SUPERVISED STUDY,CSS,2020,SUM,IS,add_code_required,11040,A,1-5,-,-,to_be_arranged,-,1,-,-,20,-,-,-,-
CSS198,SUPERVISED STUDY,CSS,2020,SUM,IS,add_code_required,11041,B,1-5,-,-,to_be_arranged,-,0,-,-,-,-,-,-,"20E Note: couldn't interpret 'CR_NC', in original."
CSS199,COMPUTING RESEARCH,CSS,2020,SUM,IS,add_code_required,11042,A,1-5,-,-,to_be_arranged,-,1,-,-,20,-,-,-,-
CSS199,COMPUTING RESEARCH,CSS,2020,SUM,IS,add_code_required,11043,B,1-5,-,-,to_be_arranged,-,0,-,-,20,-,CR_NC,-,-
CSS211,COMPUTERS & SOCIETY ,CSS,2020,SUM,no_restriction,no_add_code,11044,A,5,-,TTh,1115-145,UW2,131,"Anderson, L",Closed,29,40,-,$10,B
CSS301,TECHNICAL WRITING,CSS,2020,SUM,-,add_code_required,11045,A,5,-,MW,830-1100,UW1,031,"Kool, Nancy L.",-,30,30,-,$10,W
CSS310,IA & CYBER SECURITY ,CSS,2020,SUM,no_restriction,no_add_code,14249,A,5,-,MW,200-430,*,*,"Dupuis, Marc J.",Closed,60,60,-,$18,-
CSS343,"DATA, ALG, MATH II",CSS,2020,SUM,no_restriction,no_add_code,11047,A,5,-,TTh,200-430,*,*,"Kim, W",Open,28,30,-,$23,-
CSS360,SOFTWARE ENGR,CSS,2020,SUM,no_restriction,no_add_code,11048,A,5,-,MW,200-430,UW1,020,"Retik, A",Closed,45,45,-,$10,-
CSS390,SPECIAL TOPICS,CSS,2020,SUM,no_restriction,no_add_code,14681,A,5,-,MTWTh,830-1100,*,*,"Pisan, Yusuf",Open,22,-,-,-,45E
CSS397,COMPUTING INTERNSHIP,CSS,2020,SUM,IS,-,14519,A,1-5,-,-,to_be_arranged,*,*,-,-,-,-,-,-," Note: couldn't interpret '*', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '8', in original. Note: couldn't interpret '15E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '%R', in original."
CSS422,HARDWARE & COMP ORG ,CSS,2020,SUM,Restr,no_add_code,-,A,5,-,TTh,830-1100,*,*,"Peng, Yang",Open,40,45,-,-,-
CSS430,OPERATING SYSTEMS,CSS,2020,SUM,no_restriction,no_add_code,11049,A,5,-,TTh,200-430,*,*,"Stager, J",Closed,72,60,-,$23,-
CSS475,DATABASE SYSTEMS,CSS,2020,SUM,no_restriction,no_add_code,11050,A,5,-,TTh,200-430,*,*,"Kochanski, M",Open,40,60,-,$23,-
CSS480,HUMAN-COMP INTERACT ,CSS,2020,SUM,no_restriction,no_add_code,14250,A,5,-,MW,1115-145,*,*,"Erdly, Bill",Closed,50,45,-,$10,-
CSS497,CS & SE CAPSTONE,CSS,2020,SUM,IS,add_code_required,11053,A,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '5', in original. Note: couldn't interpret '20E', in original. Note: couldn't interpret '$10', in original. Note: couldn't interpret 'R', in original."
CSS497,CS & SE CAPSTONE,CSS,2020,SUM,IS,add_code_required,11054,B,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '8', in original. Note: couldn't interpret '20', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original. Note: couldn't interpret 'R', in original."
CSS497,CS & SE CAPSTONE,CSS,2020,SUM,IS,add_code_required,11055,C,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '3', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2020,SUM,IS,add_code_required,11056,D,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '6', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2020,SUM,IS,add_code_required,11057,E,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '1', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2020,SUM,IS,add_code_required,11058,F,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '12', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2020,SUM,IS,add_code_required,11059,G,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '2', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2020,SUM,IS,add_code_required,11060,H,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '3', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2020,SUM,IS,add_code_required,11061,I,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '3', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2020,SUM,IS,add_code_required,11062,J,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '10', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original."
CSS497,CS & SE CAPSTONE,CSS,2020,SUM,IS,add_code_required,11063,K,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '0', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
