Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
CSS101,DIGITAL THINKING,CSS,2020,AUT,no_restriction,no_add_code,13418,A,5,-,MW,845-1045,*,*,"Kim, Jeffrey",Open,21,23,-,-,J
CSS107,PROG-ANIMATED STORY ,CSS,2020,AUT,no_restriction,no_add_code,13419,A,5,-,F,115-315,*,*,"Gunnerson, Kim",Open,34,36,-,$10,B
CSS107,PROG-ANIMATED STORY ,CSS,2020,AUT,no_restriction,no_add_code,13420,B,5,-,F,330-530,*,*,"Gunnerson, Kim",Open,35,36,-,$10,B
CSS112,INTRO PROG SCI APP,CSS,2020,AUT,no_restriction,no_add_code,13421,A,4,-,TTh,330-530,*,*,"Lin, Johnny",Open,31,45,-,-,%
CSS132,COMPT PROG ENGR I,CSS,2020,AUT,Restr,no_add_code,-,A,5,-,TTh,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Pisan,Yusuf', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '18', in original. Note: couldn't interpret '45', in original."
CSS142,CMPT PROG I,CSS,2020,AUT,no_restriction,no_add_code,13423,A,5,-,TTh,115-315,*,*,"Stager, John",Closed,45,45,-,-,-
CSS142,CMPT PROG I,CSS,2020,AUT,no_restriction,no_add_code,13424,B,5,-,MW,-,800-1000P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Leblanc,David', in original. Note: couldn't interpret 'C', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '44', in original. Note: couldn't interpret '45', in original."
CSS142,CMPT PROG I,CSS,2020,AUT,-,add_code_required,13425,C,5,-,MW,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Ong,Hansel', in original. Note: couldn't interpret '24', in original. Note: couldn't interpret '43', in original."
CSS142,CMPT PROG I,CSS,2020,AUT,no_restriction,no_add_code,13426,D,5,-,TTh,1100-100,*,*,"Gunnerson, Kim",Open,44,45,-,-,-
CSS143,CMPT PROG II,CSS,2020,AUT,no_restriction,no_add_code,13427,A,5,-,TTh,330-530,*,*,"Kalmin, Lesley",Open,39,45,-,-,-
CSS143,CMPT PROG II,CSS,2020,AUT,no_restriction,no_add_code,13428,B,5,-,MW,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Du,Peng', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '33', in original. Note: couldn't interpret '45', in original."
CSS173,PROGRAM THEORY/APP,CSS,2020,AUT,Restr,no_add_code,-,A,5,-,MW,-,800-1000P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Lin,Johnny', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '13', in original. Note: couldn't interpret '30', in original. Note: couldn't interpret '$23', in original."
CSS198,SUPERVISED STUDY,CSS,2020,AUT,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '13430', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '30', in original."
CSS198,SUPERVISED STUDY,CSS,2020,AUT,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '13431', in original. Note: couldn't interpret 'B', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '30', in original. Note: couldn't interpret 'CR_NC', in original."
CSS198,SUPERVISED STUDY,CSS,2020,AUT,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '13432', in original. Note: couldn't interpret 'C', in original. Note: couldn't interpret '2', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '30', in original. Note: couldn't interpret 'CR_NC', in original."
CSS199,COMPUTING RESEARCH,CSS,2020,AUT,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '13433', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '30', in original."
CSS199,COMPUTING RESEARCH,CSS,2020,AUT,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '13434', in original. Note: couldn't interpret 'B', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '30', in original. Note: couldn't interpret 'CR_NC', in original."
