Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
CSS101,DIGITAL THINKING,CSS,2020,SPR,no_restriction,no_add_code,12867,A,5,-,TTh,845-1045,UWBB,230,"Kim, Jeffrey",Open,12,14,-,-,J
CSS107,PROG-ANIMATED STORY ,CSS,2020,SPR,no_restriction,no_add_code,12868,A,5,-,TTh,115-315,UW1,010,"Gunnerson, Kim",Closed,45,45,-,$10,-
CSS107,PROG-ANIMATED STORY ,CSS,2020,SPR,no_restriction,no_add_code,20869,B,5,-,MW,1100-100,*,*,"Kalmin, Lesley",Open,31,32,-,$10,-
CSS112,INTRO PROG SCI APP,CSS,2020,SPR,no_restriction,no_add_code,20870,A,4,-,TTh,1100-100,*,*,"Lin, Johnny",Open,42,45,-,-,%
CSS142,CMPT PROG I,CSS,2020,SPR,no_restriction,no_add_code,20872,B,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '202', in original. Note: couldn't interpret 'Peter,Donald', in original. Note: couldn't interpret 'M', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '35', in original. Note: couldn't interpret '45', in original."
CSS142,CMPT PROG I,CSS,2020,SPR,no_restriction,no_add_code,20873,C,5,-,MW,115-315,*,*,"Mashhadi, Afra",Open,37,45,-,-,-
CSS142,CMPT PROG I,CSS,2020,SPR,-,add_code_required,20874,D,5,-,MW,845-1045,UW1,202,"Lin, Johnny",-,17,45,-,-,-
CSS143,CMPT PROG II,CSS,2020,SPR,no_restriction,no_add_code,20875,A,5,-,TTh,115-315,UW1,020,"Nixon, David",Open,41,45,-,-,-
CSS143,CMPT PROG II,CSS,2020,SPR,no_restriction,no_add_code,20876,B,5,-,TTh,330-530,UW1,202,"Nixon, David",Open,37,45,-,-,-
CSS198,SUPERVISED STUDY,CSS,2020,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '12869', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '1', in original. Note: couldn't interpret '40', in original."
CSS198,SUPERVISED STUDY,CSS,2020,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '12870', in original. Note: couldn't interpret 'B', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '40', in original. Note: couldn't interpret 'CR_NC', in original."
CSS198,SUPERVISED STUDY,CSS,2020,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '12871', in original. Note: couldn't interpret 'C', in original. Note: couldn't interpret '2', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '30E', in original."
CSS199,COMPUTING RESEARCH,CSS,2020,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '12872', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '40', in original."
CSS199,COMPUTING RESEARCH,CSS,2020,SPR,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '12873', in original. Note: couldn't interpret 'B', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '40', in original. Note: couldn't interpret 'CR_NC', in original."
