Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
CSS101,DIGITAL THINKING,CSS,2017,AUT,no_restriction,no_add_code,13418,A,5,-,TTh,845-1045,UW1,041,"Kim, Jeffrey Y.",Open,15,16,-,-,J
CSS107,PROG-ANIMATED STORY ,CSS,2017,AUT,no_restriction,no_add_code,13419,A,5,-,TTh,845-1045,UW1,030,"Gunnerson, Kim N.",Closed,46,45,-,$9,-
CSS107,PROG-ANIMATED STORY ,CSS,2017,AUT,no_restriction,no_add_code,13420,B,5,-,MW,845-1045,UW1,010,"Kalmin, Lesley R",Open,44,45,-,$9,-
CSS132,COMPT PROG ENGR I,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '240', in original. Note: couldn't interpret 'Pisan,Yusuf', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '25', in original. Note: couldn't interpret '48', in original."
CSS142,CMPT PROG I,CSS,2017,AUT,no_restriction,no_add_code,23288,A,5,-,MW,1100-100,UW2,131,"Kim, Jeffrey Y.",Open,39,45,-,-,-
CSS142,CMPT PROG I,CSS,2017,AUT,no_restriction,no_add_code,23289,B,5,-,MW,115-315,UW2,141,"Pisan, Yusuf",Open,42,45,-,-,-
CSS142,CMPT PROG I,CSS,2017,AUT,no_restriction,no_add_code,23290,C,5,-,MW,845-1045,UWBB,240,"Lin, Johnny W",Open,38,45,-,-,-
CSS143,CMPT PROG II,CSS,2017,AUT,no_restriction,no_add_code,23291,A,5,-,TTh,115-315,UW2,005,"Kalmin, Lesley R",Open,42,45,-,-,-
CSS143,CMPT PROG II,CSS,2017,AUT,no_restriction,no_add_code,23292,B,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '221', in original. Note: couldn't interpret 'Lin,Johnny', in original. Note: couldn't interpret 'W', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '12', in original. Note: couldn't interpret '45', in original."
CSS173,PROGRAM THEORY/APP,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,TTh,330-530,UW1,110,"Lin, Johnny W",Open,33,45,-,$9,-
CSS198,SUPERVISED STUDY,CSS,2017,AUT,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '13426', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '1', in original. Note: couldn't interpret '30', in original."
CSS198,SUPERVISED STUDY,CSS,2017,AUT,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '13427', in original. Note: couldn't interpret 'B', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '3', in original. Note: couldn't interpret '30', in original. Note: couldn't interpret 'CR_NC', in original."
CSS198,SUPERVISED STUDY,CSS,2017,AUT,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '13428', in original. Note: couldn't interpret 'C', in original. Note: couldn't interpret '2', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '30', in original. Note: couldn't interpret 'CR_NC', in original."
CSS199,COMPUTING RESEARCH,CSS,2017,AUT,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '13429', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '30', in original."
CSS199,COMPUTING RESEARCH,CSS,2017,AUT,-,-,-,IS,-,-,-,-,-,-,-,-,-,-,-,-,"add_code_required Note: couldn't interpret '13430', in original. Note: couldn't interpret 'B', in original. Note: couldn't interpret '1-5', in original. Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '30', in original. Note: couldn't interpret 'CR_NC', in original."
CSS205,WOMEN STEM: COLLEGE ,CSS,2017,AUT,no_restriction,no_add_code,13431,A,1,-,T,415-515,UW2,228,"Redman, Ahnya",Closed,10,10,CR_NC,-,J
CSS295,K12 COMPUTING EDU,CSS,2017,AUT,no_restriction,no_add_code,13432,A,2,-,W,330-530,UW2,307,"Retik, Arieh A",Open,11,15,CR_NC,-,-
CSS301,TECHNICAL WRITING,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,TTh,1100-100,UW1,041,"Anderson, Laurie Joy",Closed,30,30,-,$6,W
CSS301,TECHNICAL WRITING,CSS,2017,AUT,Restr,no_add_code,-,B,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '031', in original. Note: couldn't interpret 'CHINI,MORTEZA', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '28', in original. Note: couldn't interpret '30', in original. Note: couldn't interpret '$6', in original. Note: couldn't interpret 'W', in original."
CSS301,TECHNICAL WRITING,CSS,2017,AUT,Restr,no_add_code,-,C,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '211', in original. Note: couldn't interpret 'Anderson,Laurie', in original. Note: couldn't interpret 'Joy', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '28', in original. Note: couldn't interpret '30', in original. Note: couldn't interpret '$6', in original. Note: couldn't interpret 'W', in original."
CSS301,TECHNICAL WRITING,CSS,2017,AUT,Restr,no_add_code,-,D,5,-,MW,330-530,UW2,305,"Kool, Nancy L",Open,29,30,-,$6,W
CSS301,TECHNICAL WRITING,CSS,2017,AUT,Restr,no_add_code,-,E,5,-,MW,845-1045,UW1,041,"Zetlen, Bryan A",Open,29,30,-,$6,W
CSS301,TECHNICAL WRITING,CSS,2017,AUT,Restr,no_add_code,-,F,5,-,MW,1100-100,UW1,261,"Kool, Nancy L",Open,28,30,-,$6,W
CSS310,IA & CYBER SECURITY ,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,330-530,UW1,050,"Dupuis, Marc J",Closed,45,45,-,$18,-
CSS332,PROG W/OO LANGS,CSS,2017,AUT,Restr,no_add_code,-,A,2,-,F,115-515,UW2,005,"Chini, Morteza",Open,54,90,CR_NC,-,-
CSS337,SECURE SYSTEMS,CSS,2017,AUT,no_restriction,no_add_code,23668,A,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '031', in original. Note: couldn't interpret 'Awad,Ahmed', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '27', in original. Note: couldn't interpret '30', in original."
CSS340,APPL ALGORITHMICS,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,TTh,330-530,UW2,211,"Dimpsey, Robert T",Open,11,15,-,-,-
CSS342,"DATA, ALG, MATH I",CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '221', in original. Note: couldn't interpret 'Parsons,Erika', in original. Note: couldn't interpret 'F.', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '34', in original. Note: couldn't interpret '40', in original. Note: couldn't interpret '$13', in original."
CSS342,"DATA, ALG, MATH I",CSS,2017,AUT,Restr,no_add_code,-,B,5,-,MW,-,800-1000P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '021', in original. Note: couldn't interpret 'ONG,HANSEL', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '39', in original. Note: couldn't interpret '40', in original. Note: couldn't interpret '$13', in original."
CSS342,"DATA, ALG, MATH I",CSS,2017,AUT,Restr,no_add_code,-,C,5,-,TTh,115-315,DISC,162,"Chenault, John M",Closed,44,40,-,$13,-
CSS342,"DATA, ALG, MATH I",CSS,2017,AUT,Restr,no_add_code,-,D,5,-,TTh,330-530,DISC,252,"Awad, Ahmed",Open,33,40,-,$13,-
CSS343,"DATA, ALG, MATH II",CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,330-530,UW1,030,"Zander, Carol",Open,35,45,-,$13,-
CSS350,MGT PRINCIPLES,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,TTh,330-530,UW2,141,"Kochanski, Mark",Closed,46,45,-,$9,-
CSS360,SOFTWARE ENGR,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,115-315,UWBB,205,"Kim, Jeffrey Y.",Open,39,40,-,$9,-
CSS360,SOFTWARE ENGR,CSS,2017,AUT,Restr,no_add_code,-,B,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '041', in original. Note: couldn't interpret 'Retik,Arieh', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '38', in original. Note: couldn't interpret '40', in original. Note: couldn't interpret '$9', in original."
CSS360,SOFTWARE ENGR,CSS,2017,AUT,Restr,no_add_code,-,C,5,-,TTh,330-530,UW2,005,"Retik, Arieh A",Closed,40,40,-,$9,-
CSS360,SOFTWARE ENGR,CSS,2017,AUT,Restr,no_add_code,-,D,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '031', in original. Note: couldn't interpret 'Socha,David', in original. Note: couldn't interpret 'G', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret '40', in original. Note: couldn't interpret '$9', in original."
CSS370,ANALYSIS AND DESIGN ,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '102', in original. Note: couldn't interpret 'Zetlen,Bryan', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret 'Closed', in original. Note: couldn't interpret '46', in original. Note: couldn't interpret '45', in original. Note: couldn't interpret '$9', in original."
CSS371,BUSINESS OF TECH,CSS,2017,AUT,-,add_code_required,13453,B,5,-,TTh,115-315,UW2,141,"Mourad, Pierre",-,0,24,-,$6,J
CSS371,BUSINESS OF TECH,CSS,2017,AUT,Restr,no_add_code,-,C,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"DISC Note: couldn't interpret '252', in original. Note: couldn't interpret 'Ervick,Michael', in original. Note: couldn't interpret 'P', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '24', in original. Note: couldn't interpret '30', in original. Note: couldn't interpret '$6', in original. Note: couldn't interpret 'J', in original."
CSS390,SPECIAL TOPICS,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,-,800-1000P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '010', in original. Note: couldn't interpret 'BERNSTEIN,MORRIS', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '42', in original. Note: couldn't interpret '45', in original."
CSS405,WOMEN STEM: CAREER,CSS,2017,AUT,Restr,no_add_code,-,A,1,-,T,415-515,UW2,228,"Redman, Ahnya",Open,8,10,CR_NC,-,J
CSS422,HARDWARE & COMP ORG ,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '110', in original. Note: couldn't interpret 'Nash,Rob', in original. Note: couldn't interpret 'D', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '31', in original. Note: couldn't interpret '45', in original. Note: couldn't interpret '$13', in original."
CSS422,HARDWARE & COMP ORG ,CSS,2017,AUT,Restr,no_add_code,-,B,5,-,TTh,330-530,UW1,221,"Folsom, Tyler C.",Open,39,45,-,$13,-
CSS427,EMBEDDED SYSTEMS,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,TTh,1100-100,UW2,040,"Peng, Yang",Open,23,24,-,$47,-
CSS427,EMBEDDED SYSTEMS,CSS,2017,AUT,Restr,no_add_code,-,AA,-,LB,F,1000-130,UW1,321,"Peng, Yang",Open,23,24,-,-,-
CSS430,OPERATING SYSTEMS,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,330-530,UW1,051,"Parsons, Erika F.",Open,34,45,-,$13,-
CSS430,OPERATING SYSTEMS,CSS,2017,AUT,Restr,no_add_code,-,B,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '131', in original. Note: couldn't interpret 'Dimpsey,Robert', in original. Note: couldn't interpret 'T', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '27', in original. Note: couldn't interpret '45', in original. Note: couldn't interpret '$13', in original."
CSS432,COMPUTER NETWORKING ,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '131', in original. Note: couldn't interpret 'ONG,HANSEL', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '38', in original. Note: couldn't interpret '45', in original. Note: couldn't interpret '$18', in original."
CSS451,3-D COMPUTER GRAPHIC,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '031', in original. Note: couldn't interpret 'Sung,Kelvin', in original. Note: couldn't interpret 'H.', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '24', in original. Note: couldn't interpret '35', in original. Note: couldn't interpret '$9', in original. Note: couldn't interpret 'J', in original."
CSS474,PRODUCT DEVEL LAB,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,330-530,UW1,021,"Shaw, David S.",Open,10,15,-,$6,J
CSS475,DATABASE SYSTEMS,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,115-315,UW1,221,"Parsons, Erika F.",Open,39,45,-,$13,-
CSS485,NEURAL NETWORKS,CSS,2017,AUT,Restr,no_add_code,-,A,5,-,MW,330-530,UW1,102,"Stiber, Michael D",Open,40,45,-,$13,-
