Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
CSS142,CMPT PROG I,CSS,2023,SUM,Restr,no_add_code,-,A,5,-,MW,1115-145,UW2,031,"Kim, Jeffrey",Open,23,45,-,-,-
CSS143,CMPT PROG II,CSS,2023,SUM,Restr,no_add_code,-,A,5,-,TTh,1115-145,UW2,141,"Nixon, David",Open,22,45,-,-,-
CSS198,SUPERVISED STUDY,CSS,2023,SUM,IS,add_code_required,10965,A,1-5,-,-,to_be_arranged,-,0,-,-,20,-,-,-,-
CSS198,SUPERVISED STUDY,CSS,2023,SUM,IS,add_code_required,10966,B,1-5,-,-,to_be_arranged,-,0,-,-,-,-,-,-,"20E Note: couldn't interpret 'CR_NC', in original."
CSS199,COMPUTING RESEARCH,CSS,2023,SUM,IS,add_code_required,10967,A,1-5,-,-,to_be_arranged,-,1,-,-,20,-,-,-,-
CSS199,COMPUTING RESEARCH,CSS,2023,SUM,IS,add_code_required,10968,B,1-5,-,-,to_be_arranged,-,0,-,-,20,-,CR_NC,-,-
CSS211,COMPUTERS & SOCIETY ,CSS,2023,SUM,no_restriction,no_add_code,14106,A,5,-,MW,1115-145,UW1,210,"Anderson, Laurie",Open,19,45,-,$10,-
CSS301,TECHNICAL WRITING,CSS,2023,SUM,-,add_code_required,10969,A,5,-,MW,1115-145,UW2,040,"Stanev, Roger",-,18,30,-,$10,W
CSS310,IA & CYBERSECURITY,CSS,2023,SUM,Restr,no_add_code,-,A,5,-,MW,200-430,*,*,"Kuzma, Bobby",Open,44,45,-,$10,O
CSS342,"DATA, ALG, MATH I",CSS,2023,SUM,Restr,no_add_code,-,A,5,-,TTh,-,600-830P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '021', in original. Note: couldn't interpret 'Arian,Eyal', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '17', in original. Note: couldn't interpret '40', in original. Note: couldn't interpret '$23', in original."
CSS343,"DATA, ALG, MATH II",CSS,2023,SUM,Restr,no_add_code,-,A,5,-,TTh,-,600-830P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '010', in original. Note: couldn't interpret 'Pan,Bo', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '43', in original. Note: couldn't interpret '45', in original. Note: couldn't interpret '$23', in original. Note: couldn't interpret 'B', in original."
CSS360,SOFTWARE ENGR,CSS,2023,SUM,Restr,no_add_code,-,A,5,-,MW,200-430,UW1,261,"Retik, Arkady",Open,22,30,-,$10,-
CSS382,INTRO TO AI,CSS,2023,SUM,Restr,no_add_code,-,A,5,-,TTh,1115-145,UW1,221,"Stanev, Roger",Open,21,45,-,-,-
CSS397,COMPUTING INTERNSHIP,CSS,2023,SUM,IS,add_code_required,14230,A,1-5,-,-,to_be_arranged,*,*,-,-,14,-,-,-,"15E Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret 'R', in original."
CSS422,HARDWARE & COMP ORG ,CSS,2023,SUM,Restr,no_add_code,-,A,5,-,TTh,230-830,UW1,020,"Awad, Ahmed",Open,21,45,-,$23,B
CSS430,OPERATING SYSTEMS,CSS,2023,SUM,Restr,no_add_code,-,A,5,-,TTh,1115-145,UW2,131,"Peng, Yang",Open,34,45,-,$23,-
CSS475,DATABASE SYSTEMS,CSS,2023,SUM,Restr,-,-,A,5,-,T,200-430,DISC,252,"Kochanski, Mark",Open,43,60,-,$23,B
CSS480,HUMAN-COMP INTERACT ,CSS,2023,SUM,Restr,no_add_code,-,A,5,-,MTWTh,1115-145,UW1,051,"Erdly, Bill",Open,11,45,-,$10,-
CSS495,A CMPT INTERNSHIP,CSS,2023,SUM,IS,add_code_required,14320,A,1-5,-,-,to_be_arranged,*,*,-,-,2,-,-,-,"20E Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret 'R', in original."
CSS497,CS & SE CAPSTONE,CSS,2023,SUM,IS,add_code_required,10982,A,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '18', in original. Note: couldn't interpret '20E', in original. Note: couldn't interpret '$10', in original. Note: couldn't interpret 'R', in original."
CSS497,CS & SE CAPSTONE,CSS,2023,SUM,IS,add_code_required,10983,B,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '90', in original. Note: couldn't interpret '20', in original. Note: couldn't interpret 'CR_NC', in original. Note: couldn't interpret '$10', in original. Note: couldn't interpret 'R', in original."
CSS497,CS & SE CAPSTONE,CSS,2023,SUM,IS,add_code_required,10996,O,-,-,-,1-10,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret '0', in original. Note: couldn't interpret '5E', in original. Note: couldn't interpret '$10', in original."
CSS498,INDEPENDENT STUDY,CSS,2023,SUM,IS,add_code_required,11002,A,1-5,-,-,to_be_arranged,-,3,-,-,20,-,-,$10,-
CSS498,INDEPENDENT STUDY,CSS,2023,SUM,IS,add_code_required,11003,B,1-5,-,-,to_be_arranged,-,3,-,-,20,-,CR_NC,$10,-
CSS499,UNDERGRAD RESEARCH,CSS,2023,SUM,IS,add_code_required,11004,A,1-5,-,-,to_be_arranged,-,1,-,-,20,-,-,$10,R
CSS499,UNDERGRAD RESEARCH,CSS,2023,SUM,IS,add_code_required,11005,B,1-5,-,-,to_be_arranged,-,3,-,-,20,-,CR_NC,$10,R
