Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
CSS101,DIGITAL THINKING,CSS,2018,AUT,-,-,22695,A,5,-,MW,845-1045,DISC,258,"Kim, Jeffrey Y.",Open,21,15,-,-,J
CSS107,PROG-ANIMATED STORY ,CSS,2018,AUT,no_restriction,no_add_code,13228,A,5,-,F,1100-100,UW1,121,"Gunnerson, Kim N",Open,31,32,-,$10,B
CSS132,COMPT PROG ENGR I,CSS,2018,AUT,Restr,no_add_code,-,A,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '221', in original. Note: couldn't interpret 'Pisan,Yusuf', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '19', in original. Note: couldn't interpret '45', in original."
CSS142,CMPT PROG I,CSS,2018,AUT,no_restriction,no_add_code,13231,A,5,-,MW,1100-100,UW1,210,"Hill, Erin",Open,44,45,-,-,-
CSS142,CMPT PROG I,CSS,2018,AUT,no_restriction,no_add_code,13232,B,5,-,MW,115-315,UW2,340,"Lin, Johnny",Open,34,45,-,-,-
CSS142,CMPT PROG I,CSS,2018,AUT,no_restriction,no_add_code,13233,C,5,-,MW,-,800-1000P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '110', in original. Note: couldn't interpret 'ASEEF,NILKUND', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '39', in original. Note: couldn't interpret '45', in original."
CSS142,CMPT PROG I,CSS,2018,AUT,no_restriction,no_add_code,22680,D,5,-,MW,-,800-1000P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '102', in original. Note: couldn't interpret 'Ong,Hansel', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '33', in original. Note: couldn't interpret '45', in original."
CSS143,CMPT PROG II,CSS,2018,AUT,no_restriction,no_add_code,13234,A,5,-,TTh,115-315,UW1,041,"Kalmin, Lesley R",Closed,45,45,-,-,-
CSS143,CMPT PROG II,CSS,2018,AUT,no_restriction,no_add_code,13235,B,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '220', in original. Note: couldn't interpret 'Kalmin,Lesley', in original. Note: couldn't interpret 'R', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '44', in original. Note: couldn't interpret '45', in original."
CSS173,PROGRAM THEORY/APP,CSS,2018,AUT,Restr,-,-,A,5,-,TTh,-,800-1000P,-,-,-,-,-,-,-,"DISC Note: couldn't interpret '252', in original. Note: couldn't interpret 'Lin,Johnny', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '16', in original. Note: couldn't interpret '45', in original."
CSS198,SUPERVISED STUDY,CSS,2018,AUT,IS,add_code_required,13237,A,1-5,-,-,to_be_arranged,-,0,-,-,30,-,-,-,-
CSS198,SUPERVISED STUDY,CSS,2018,AUT,IS,add_code_required,13238,B,1-5,-,-,to_be_arranged,-,1,-,-,30,-,CR_NC,-,-
CSS198,SUPERVISED STUDY,CSS,2018,AUT,IS,add_code_required,13239,C,2,-,-,to_be_arranged,-,0,-,-,30,-,CR_NC,-,-
CSS199,COMPUTING RESEARCH,CSS,2018,AUT,IS,add_code_required,13240,A,1-5,-,-,to_be_arranged,-,0,-,-,30,-,-,-,-
CSS199,COMPUTING RESEARCH,CSS,2018,AUT,IS,add_code_required,13241,B,1-5,-,-,to_be_arranged,-,0,-,-,30,-,CR_NC,-,-
