Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
CSS101,DIGITAL THINKING,CSS,2021,WIN,no_restriction,no_add_code,13205,A,5,-,TTh,845-1045,*,*,"Kim, Jeffrey",Open,15,16,-,-,J
CSS107,PROG-ANIMATED STORY ,CSS,2021,WIN,no_restriction,no_add_code,13206,A,5,-,TTh,330-530,*,*,"Oliver, Dawn-Marie",Open,43,45,-,$10,-
CSS107,PROG-ANIMATED STORY ,CSS,2021,WIN,no_restriction,no_add_code,13207,B,5,-,MW,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Oliver,Dawn-Marie', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '43', in original. Note: couldn't interpret '45', in original. Note: couldn't interpret '$10', in original."
CSS110,INTRO CYBERSECURITY ,CSS,2021,WIN,no_restriction,no_add_code,13208,A,5,-,MW,330-530,*,*,"Deschene, Marie",Closed,45,45,-,-,-
CSS112,INTRO PROG SCI APP,CSS,2021,WIN,no_restriction,no_add_code,13209,A,4,-,MW,1100-100,*,*,"Lin, Johnny",Open,32,45,-,-,%
CSS133,COMPT PROG ENGR II,CSS,2021,WIN,no_restriction,no_add_code,13210,A,5,-,MW,1100-100,*,*,"Pisan, Yusuf",Open,17,36,-,-,-
CSS142,CMPT PROG I,CSS,2021,WIN,no_restriction,no_add_code,13211,A,5,-,MW,1100-100,*,*,"Retik, Arkady",Open,42,45,-,-,-
CSS142,CMPT PROG I,CSS,2021,WIN,-,add_code_required,13212,B,5,-,TTh,330-530,*,*,"Lin, Johnny",-,19,45,-,-,-
CSS142,CMPT PROG I,CSS,2021,WIN,no_restriction,no_add_code,13213,C,5,-,TTh,-,800-1000P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'NIXON,DAVID', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '44', in original. Note: couldn't interpret '45', in original."
CSS142,CMPT PROG I,CSS,2021,WIN,no_restriction,no_add_code,13214,D,5,-,MW,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Peter,D', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '36', in original. Note: couldn't interpret '45', in original."
CSS143,CMPT PROG II,CSS,2021,WIN,no_restriction,no_add_code,13215,A,5,-,TTh,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'NIXON,DAVID', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '33', in original. Note: couldn't interpret '45', in original."
CSS143,CMPT PROG II,CSS,2021,WIN,no_restriction,no_add_code,13216,B,5,-,MW,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Carlson,Tim', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '36', in original. Note: couldn't interpret '44', in original."
