Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
CSS101,DIGITAL THINKING,CSS,2022,SPR,no_restriction,no_add_code,13124,A,5,-,F,115-315,UW2,305,"Kim, Jeffrey",Open,11,18,-,-,BJ
CSS107,PROG-ANIMATED STORY ,CSS,2022,SPR,no_restriction,no_add_code,13126,B,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '120', in original. Note: couldn't interpret 'Oliver,Dawn-Marie', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '32', in original. Note: couldn't interpret '36', in original. Note: couldn't interpret '$10', in original."
CSS112,INTRO PROG SCI APP,CSS,2022,SPR,no_restriction,no_add_code,13127,A,4,-,TTh,330-530,UW1,220,"Lin, Johnny",Open,24,45,-,-,%
CSS142,CMPT PROG I,CSS,2022,SPR,no_restriction,no_add_code,13128,A,5,-,MW,1100-100,UW1,110,"Chini, Morteza",Open,30,45,-,-,-
CSS142,CMPT PROG I,CSS,2022,SPR,no_restriction,no_add_code,13129,B,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '030', in original. Note: couldn't interpret 'Ong,Hansel', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '36', in original. Note: couldn't interpret '45', in original."
CSS142,CMPT PROG I,CSS,2022,SPR,no_restriction,no_add_code,13130,C,5,-,TTh,115-315,UW2,240,"Oliver, Dawn-Marie",Open,33,45,-,-,-
CSS143,CMPT PROG II,CSS,2022,SPR,no_restriction,no_add_code,13131,A,5,-,TTh,330-530,UW2,031,"Nixon, David",Open,38,45,-,-,-
CSS143,CMPT PROG II,CSS,2022,SPR,no_restriction,no_add_code,13132,B,5,-,MW,1100-100,UW2,340,"Lin, Johnny",Open,26,40,-,-,-
CSS143,CMPT PROG II,CSS,2022,SPR,no_restriction,no_add_code,13133,C,5,-,TTh,1100-100,UW1,110,"Nixon, David",Open,39,45,-,-,-
CSS198,SUPERVISED STUDY,CSS,2022,SPR,no_restriction,no_add_code,-,IS,-,-,-,-,-,21426,A,-,-,-,-,-,"1-5 Note: couldn't interpret 'to_be_arranged', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret '', in original. Note: couldn't interpret '*', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '40E', in original."
