Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS111,DIGITAL THINKING,BIS,2021,SPR,no_restriction,no_add_code,11621,A,5,-,TTh,845-1045,*,*,"Kim, Jeffrey",Open,14,16,-,-,J
BIS115,DIGITAL CULTURES,BIS,2021,SPR,no_restriction,no_add_code,11622,A,5,-,-,to_be_arranged,*,*,"Cram, Shannon C",Closed,45,45,-,-,%
BIS121,INTRO TO DRAWING,BIS,2021,SPR,no_restriction,no_add_code,11623,A,5,-,-,to_be_arranged,*,*,"Carpenter, Gary",Closed,24,24,-,-,-
BIS121,INTRO TO DRAWING,BIS,2021,SPR,no_restriction,no_add_code,11624,B,5,-,TTh,115-315,*,*,"Noah, Barbara",Open,23,24,-,-,-
BIS132,INTRO PHOTOGRAPHY,BIS,2021,SPR,no_restriction,no_add_code,11625,A,5,-,MW,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'GRANGER,JACKIE', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '23', in original. Note: couldn't interpret '24', in original."
BIS132,INTRO PHOTOGRAPHY,BIS,2021,SPR,no_restriction,no_add_code,11626,B,5,-,TTh,330-530,*,*,"Granger, Jackie",Closed,24,24,-,-,-
BIS132,INTRO PHOTOGRAPHY,BIS,2021,SPR,-,add_code_required,11627,C,5,-,F,115-530,*,*,"Carpenter, Phillip",-,25,24,-,-,-
BIS133,INTRO ACTING,BIS,2021,SPR,no_restriction,no_add_code,11628,A,2,-,MW,915-1045,*,*,"Doyle, Gavin T",Open,18,24,-,-,-
BIS133,INTRO ACTING,BIS,2021,SPR,no_restriction,no_add_code,11629,B,2,-,TTh,915-1045,*,*,"Doyle, Gavin T",Open,23,24,-,-,-
BIS134,INTRO DANCE,BIS,2021,SPR,no_restriction,no_add_code,11630,A,2,-,TTh,130-300,*,*,"Garcia-Snyder, Diana",Open,19,24,-,-,-
BIS134,INTRO DANCE,BIS,2021,SPR,no_restriction,no_add_code,11631,B,2,-,TTh,-,545-715P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Garcia-Snyder,Diana', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '21', in original. Note: couldn't interpret '24', in original."
BIS170,INTRO TO PSYCH,BIS,2021,SPR,no_restriction,no_add_code,11632,A,5,-,TTh,845-1045,*,*,"McGuire, Mary V.",Open,43,45,-,-,-
BIS170,INTRO TO PSYCH,BIS,2021,SPR,no_restriction,no_add_code,11633,B,5,-,TTh,115-315,*,*,"McGuire, Mary V.",Open,44,45,-,-,-
BIS175,AMERICAN GOVT,BIS,2021,SPR,no_restriction,no_add_code,11634,A,5,-,W,330-530,*,*,"Lambacher, Jason Frederick",Closed,46,45,-,-,-
BIS178,INTRO TO COMM,BIS,2021,SPR,no_restriction,no_add_code,11635,A,5,-,MW,845-1045,*,*,"Tang, Min",Closed,45,45,-,-,-
BIS181,INTRO TO SOCIOLOGY,BIS,2021,SPR,no_restriction,no_add_code,21199,A,5,-,MW,115-315,*,*,"Cadigan, Michele",Open,44,45,-,-,-
BIS193,INTRO TO PHILOSOPHY ,BIS,2021,SPR,no_restriction,no_add_code,21312,A,5,-,TTh,330-530,*,*,"Robinson, Idris",Closed,45,45,-,-,-
BIS200,INTRO MICROECON,BIS,2021,SPR,no_restriction,no_add_code,11636,A,5,-,MW,115-315,*,*,"Nedita, Codrin",Open,21,22,-,-,J
BIS200,INTRO MICROECON,BIS,2021,SPR,no_restriction,no_add_code,11637,B,5,-,MW,830-1045,*,*,"Demir, Ibrahim",Open,21,22,-,-,J
BIS201,INTRO MACROECON,BIS,2021,SPR,no_restriction,no_add_code,11638,A,5,-,MW,845-1045,*,*,"Nedita, Codrin",Open,21,22,-,-,J
BIS201,INTRO MACROECON,BIS,2021,SPR,no_restriction,no_add_code,11639,B,5,-,MW,1100-100,*,*,"Nedita, Codrin",Closed,22,22,-,-,J
BIS204,INTRO TO JOURNALISM ,BIS,2021,SPR,no_restriction,no_add_code,11640,A,5,-,TTh,845-1045,*,*,"Tang, Min",Closed,24,24,-,-,W
BIS215,UNDERSTANDING STATS ,BIS,2021,SPR,no_restriction,no_add_code,11641,A,5,-,-,to_be_arranged,*,*,"Anderson, Baaska",Closed,32,32,-,-,-
BIS215,UNDERSTANDING STATS ,BIS,2021,SPR,no_restriction,no_add_code,11642,B,5,-,T,330-530,*,*,"Ferrare, Joseph",Open,31,32,-,-,-
BIS220,DEVELOPMENTAL PSYCH ,BIS,2021,SPR,no_restriction,no_add_code,11643,A,5,-,-,to_be_arranged,*,*,"Udell, Wadiya A",Open,43,45,-,-,-
BIS224,INTRO FEMINIST STDY ,BIS,2021,SPR,no_restriction,no_add_code,11644,A,5,-,Th,330-530,*,*,"Kohlsdorf, Kai Westley",Open,42,45,-,-,-
BIS225,SOCIAL PSYCHOLOGY,BIS,2021,SPR,no_restriction,no_add_code,11645,A,5,-,-,to_be_arranged,*,*,"Silva, Janelle M",Closed,48,45,-,-,-
BIS232,DATA VISUALIZATION,BIS,2021,SPR,no_restriction,no_add_code,11646,A,5,-,M,1100-100,*,*,"Trujillo, Caleb",Open,30,32,-,-,-
BIS236,INTERACTIVE MEDIA,BIS,2021,SPR,no_restriction,no_add_code,11647,A,5,-,T,330-530,*,*,"Chen, Mark",Closed,47,45,-,-,-
BIS237,PUBLIC SPEAKING/COM ,BIS,2021,SPR,no_restriction,no_add_code,11648,A,5,-,TTh,1100-100,*,*,"Vaughan, Denise A",Open,43,45,-,-,-
BIS255,CRITICAL DIVERSITY,BIS,2021,SPR,no_restriction,no_add_code,11649,A,5,-,Th,115-315,*,*,"Morse, Jason H",Closed,28,30,-,-,J
BIS269,WRLD HSTRY AFTR 1500,BIS,2021,SPR,no_restriction,no_add_code,11650,A,5,-,-,to_be_arranged,*,*,"Wood, Alan",Closed,32,30,-,-,D
BIS270,ABNORMAL PSYCHOLOGY ,BIS,2021,SPR,no_restriction,no_add_code,11651,A,5,-,-,to_be_arranged,*,*,"Hartmann, William",Closed,45,45,-,-,-
BIS284,INTL RELATIONS,BIS,2021,SPR,no_restriction,no_add_code,11652,A,5,-,MW,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Nazemi,Nader', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '39', in original. Note: couldn't interpret '45', in original."
BIS285,SEMINAR IN BIOLOGY,BIS,2021,SPR,no_restriction,no_add_code,11653,A,3,-,Th,115-315,*,*,"Price, Rebecca M.",Open,11,12,-,-,J
BIS300,INTERDISC INQUIRY,BIS,2021,SPR,Restr,no_add_code,-,A,5,-,MW,1100-100,*,*,"Velazquez, Ashley",Open,25,30,-,-,-
BIS300,INTERDISC INQUIRY,BIS,2021,SPR,Restr,no_add_code,-,B,5,-,M,330-530,*,*,"Shayne, Julie",Open,22,30,-,-,-
BIS300,INTERDISC INQUIRY,BIS,2021,SPR,Restr,no_add_code,-,C,5,-,M,330-530,*,*,"Goldstein, David S.",Closed,31,30,-,-,-
BIS300,INTERDISC INQUIRY,BIS,2021,SPR,Restr,no_add_code,-,D,5,-,-,to_be_arranged,*,*,"Cram, Shannon C",Open,29,30,-,-,-
BIS306,MARINE DIV & CONSER ,BIS,2021,SPR,no_restriction,no_add_code,11658,A,5,-,-,to_be_arranged,*,*,"Maxwell, Sara",Closed,45,45,-,-,-
BIS310,"WOMEN, CULTURE, DEV ",BIS,2021,SPR,no_restriction,no_add_code,11659,A,5,-,M,1100-100,*,*,"Shayne, Julie",Open,42,45,-,-,-
BIS312,APPRS SOCIAL RESRCH ,BIS,2021,SPR,no_restriction,no_add_code,11660,A,5,-,Th,330-530,*,*,"Lerum, Kari A",Closed,32,32,-,-,-
BIS312,APPRS SOCIAL RESRCH ,BIS,2021,SPR,no_restriction,no_add_code,11661,B,5,-,-,to_be_arranged,*,*,"Collins, Charles R.",Closed,34,32,-,-,-
BIS313,ISSUES MEDIA STDY,BIS,2021,SPR,no_restriction,no_add_code,11662,A,5,-,-,to_be_arranged,*,*,"Roberts, Georgia M.",Closed,30,30,-,-,D
BIS313,ISSUES MEDIA STDY,BIS,2021,SPR,no_restriction,no_add_code,11663,B,5,-,-,to_be_arranged,*,*,"Berliner, Lauren S.",Closed,91,90,-,-,-
BIS331,JOURN & MEDIA HSTRY ,BIS,2021,SPR,no_restriction,no_add_code,11664,A,5,-,-,to_be_arranged,*,*,"Hsu, Howard",Open,55,60,-,-,-
BIS332,GLB DIGITAL INDUSTRY,BIS,2021,SPR,no_restriction,no_add_code,11665,A,5,-,TTh,1100-100,*,*,"Tang, Min",Open,44,45,-,-,%
BIS335,HUMAN RIGHTS IN US,BIS,2021,SPR,no_restriction,no_add_code,11666,A,5,-,MW,330-530,*,*,"Streichler, Stuart",Closed,46,45,-,-,-
BIS338,POLI INSTITU & PROC ,BIS,2021,SPR,no_restriction,no_add_code,11667,A,5,-,MW,1100-100,*,*,"Streichler, Stuart",Open,40,45,-,-,-
BIS341,STUDY OF CULTURE,BIS,2021,SPR,no_restriction,no_add_code,11668,A,5,-,MW,1100-100,*,*,"Sugano, Masahiro",Open,44,45,-,-,-
BIS341,STUDY OF CULTURE,BIS,2021,SPR,no_restriction,no_add_code,11669,B,5,-,Th,1100-100,*,*,"Lerum, Kari A",Closed,45,45,-,-,-
BIS341,STUDY OF CULTURE,BIS,2021,SPR,no_restriction,no_add_code,11670,C,5,-,Th,115-315,*,*,"Harewood, Susan",Open,41,45,-,-,-
BIS342,GEOG INF SYS,BIS,2021,SPR,no_restriction,no_add_code,11671,A,5,-,T,330-530,*,*,"Maxwell, Sara",Closed,25,24,-,-,-
BIS346,TOPS ENVIRON POLICY ,BIS,2021,SPR,no_restriction,no_add_code,11672,A,5,-,-,to_be_arranged,*,*,"Redsteer, Margaret",Open,42,45,-,-,-
BIS352,MAPPING COMMUNITIES ,BIS,2021,SPR,no_restriction,no_add_code,11673,A,5,-,F,1100-100,*,*,"Jung, Jin-Kyu",Closed,27,24,-,-,-
BIS356,ETHICS & ENVIRONMNT ,BIS,2021,SPR,no_restriction,no_add_code,11674,A,5,-,M,115-315,*,*,"Atkinson, Jennifer",Open,44,45,-,-,-
BIS360,POLLINATOR DIV & CON,BIS,2021,SPR,no_restriction,no_add_code,11675,A,5,-,Th,115-530,UW1,010,"Lambert, Amy M",Open,15,24,-,$50,%
BIS379,AM ETHNIC LIT,BIS,2021,SPR,no_restriction,no_add_code,11676,A,5,-,Th,330-530,*,*,"Roberts, Georgia M.",Open,44,45,-,-,-
BIS379,AM ETHNIC LIT,BIS,2021,SPR,no_restriction,no_add_code,21286,B,5,-,M,330-530,*,*,"Murr, Jed",Open,43,45,-,-,-
BIS380,BIOETHICS,BIS,2021,SPR,no_restriction,no_add_code,11677,A,5,-,-,to_be_arranged,*,*,"Harkewicz, Laura J",Open,44,45,-,-,-
BIS387,WOMEN & AMER LIT,BIS,2021,SPR,no_restriction,no_add_code,11678,A,5,-,Th,1100-100,*,*,"Pedersen, Alice",Closed,45,45,-,-,-
BIS388,LIT IN TRANSLATION,BIS,2021,SPR,no_restriction,no_add_code,11679,A,5,-,-,to_be_arranged,*,*,"Ferreira, Silvia C",Open,42,45,-,-,-
BIS392,WATER & SUSTAINABLTY,BIS,2021,SPR,no_restriction,no_add_code,11681,A,5,-,M,1100-100,*,*,"Turner, Rob",Closed,45,45,-,-,-
BIS393,SPECIAL TOPICS,BIS,2021,SPR,-,add_code_required,21539,A,3,-,M,330-530,*,*,"Krabill, Ron",-,9,20,-,-,-
BIS398,DIR STUDY/RESEARCH,BIS,2021,SPR,IS,-,11682,A,1-5,-,-,to_be_arranged,-,-,-,Open,7,-,-,-,10E
BIS399,PRTFLIO&CAREER DEV,BIS,2021,SPR,no_restriction,no_add_code,11683,A,2,-,-,to_be_arranged,*,*,"Redwood, Loren K.",Open,12,18,-,-,-
BIS416,CONSTITUTIONAL LAW,BIS,2021,SPR,Restr,no_add_code,-,A,5,-,M,330-530,*,*,"Walsh, Camille",Open,24,40,-,-,%
BIS421,TECHNOLOGY POLICY,BIS,2021,SPR,no_restriction,no_add_code,21146,A,5,-,MW,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Stanev,Roger', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '18', in original. Note: couldn't interpret '20', in original. Note: couldn't interpret 'J', in original."
BIS442,ADV GIS ANLYS &APP,BIS,2021,SPR,Restr,no_add_code,-,A,5,-,TTh,1100-100,*,*,"Lopez, Santiago",Open,12,24,-,-,-
BIS483,COMM ORGANIZING,BIS,2021,SPR,Restr,no_add_code,-,A,5,-,MW,115-315,*,*,"Collins, Charles R.",Closed,23,18,-,-,-
BIS490,ADVANCED SEMINAR,BIS,2021,SPR,-,add_code_required,11686,A,5,-,MW,845-1045,*,*,"Lichty, Lauren F.",-,17,18,-,-,W
BIS490,ADVANCED SEMINAR,BIS,2021,SPR,Restr,no_add_code,-,C,5,-,MW,115-315,*,*,"Danby, Colin",Open,17,18,-,-,W
BIS490,ADVANCED SEMINAR,BIS,2021,SPR,Restr,no_add_code,-,E,5,-,TTh,115-315,*,*,"Gregory, Wanda",Closed,18,18,-,-,W
BIS490,ADVANCED SEMINAR,BIS,2021,SPR,Restr,no_add_code,-,F,5,-,Th,-,545-745P,*,-,-,-,-,-,-,"* Note: couldn't interpret 'Atkinson,Jennifer', in original. Note: couldn't interpret 'Closed', in original. Note: couldn't interpret '19', in original. Note: couldn't interpret '18', in original. Note: couldn't interpret 'W', in original."
BIS492,SENIOR THESIS,BIS,2021,SPR,IS,add_code_required,11690,A,5,-,-,to_be_arranged,-,1,-,-,-,-,-,-,"10E Note: couldn't interpret 'W', in original."
