Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS111,DIGITAL THINKING,BIS,2017,SPR,no_restriction,no_add_code,20754,A,5,-,TTh,845-1045,UW1,051,"Kim, Jeffrey Y.",Open,14,15,-,-,J
BIS121,INTRO TO DRAWING,BIS,2017,SPR,no_restriction,no_add_code,11511,A,5,-,MW,1100-100,UWBB,272,"Carpenter, Gary L.",Closed,24,24,-,$15,-
BIS121,INTRO TO DRAWING,BIS,2017,SPR,no_restriction,no_add_code,11512,B,5,-,TTh,330-530,UWBB,272,"Carpenter, Gary L.",Closed,24,24,-,$15,-
BIS121,INTRO TO DRAWING,BIS,2017,SPR,no_restriction,no_add_code,11513,C,5,-,F,845-100,UWBB,272,"Noah, Barbara L.",Closed,24,24,-,$15,-
BIS131,INTRO ART PRACT,BIS,2017,SPR,no_restriction,no_add_code,11514,A,5,-,MW,115-315,UW2,021,"Bergman, Aeron M.",Open,23,24,-,-,-
BIS132,INTRO PHOTOGRAPHY,BIS,2017,SPR,no_restriction,no_add_code,11515,A,5,-,TTh,330-530,UW2,105,"Hsu, Howard",Closed,24,24,-,-,-
BIS132,INTRO PHOTOGRAPHY,BIS,2017,SPR,no_restriction,no_add_code,11516,B,5,-,F,115-515,UW2,105,"Carpenter, Phillip D.",Closed,27,24,-,-,-
BIS133,INTRO ACTING,BIS,2017,SPR,-,-,11518,B,2,-,TTh,900-1030,DISC,165B,"Doyle, Gavin",Closed,20,20,-,-,-
BIS134,INTRO DANCE,BIS,2017,SPR,no_restriction,no_add_code,11519,A,2,-,TTh,130-300,UW2,021,"Garcia-Snyder, Diana",Closed,20,20,-,-,-
BIS134,INTRO DANCE,BIS,2017,SPR,no_restriction,no_add_code,11520,B,2,-,TTh,-,545-715P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '021', in original. Note: couldn't interpret 'GARCIA-SNYDER,DIANA', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '19', in original. Note: couldn't interpret '20', in original."
