Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS209,VISUAL & MEDIA,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,TTh,330-530,UW2,240,"Laynor, Gregory Daniel",Open,43,45,-,-,-
BIS218,THE POWER OF MAPS,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,TTh,330-530,UW1,120,"Gordon, Elyse S.",Open,23,32,-,-,%
BIS224,INTRO FEMINIST STDY ,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,MW,1100-100,UW1,041,"Robert_Hoyt, Nicole L.",Open,44,45,-,-,-
BIS225,SOCIAL PSYCHOLOGY,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,MW,330-530,UW1,221,"Silva, Janelle M",Open,44,45,-,-,-
BIS232,DATA VISUALIZATION,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,TTh,845-1045,UW1,121,"Cook, Katherine Ann",Closed,33,32,-,-,-
BIS236,INTERACTIVE MEDIA,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,MW,845-1045,UW1,210,"Gregory, Wanda V",Open,44,45,-,-,%
BIS237,PUBLIC SPEAKING/COM ,BIS,2016,WIN,Restr,-,-,A,5,-,TTh,115-315,UW1,220,"Vaughan, Denise A",Closed,45,45,-,-,%
BIS241,NATURE IN NORTHWEST ,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,MW,1100-100,LBA,003,"Crandell, Caren",Open,28,30,-,-,-
BIS242,ENVIRONMENTAL GEOG,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,MW,330-530,UW2,240,"Lopez, Santiago",Closed,45,45,-,-,-
BIS243,INTRO ENVIRON ISS,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,MW,845-1045,UW2,031,"Stokes, David L.",Open,44,45,-,-,-
BIS255,CRITICAL DIVERSITY,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,MW,1100-100,LB1,203,"Merchant, Natasha",Open,27,29,-,-,%J
BIS256,INTRO AFR AMER STDY ,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,TTh,1100-100,UW1,220,"Berger, Daniel",Open,44,45,-,-,%
BIS257,INTRO ASIAN AM STDY ,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,MW,845-1045,UW2,131,"Wong, Jane",Open,44,45,-,-,%
BIS258,INTRO LATINA/O STUDY,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,MW,330-530,UW2,031,"Baros, Richard A.",Open,15,45,-,-,%
BIS263,LIT INTO FILM,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '240', in original. Note: couldn't interpret 'GOLDSTEIN,DAVID', in original. Note: couldn't interpret 'S.', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '38', in original. Note: couldn't interpret '45', in original."
BIS270,ABNORMAL PSYCHOLOGY ,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,TTh,845-1045,UW2,141,"Stewart, John Eric",Open,44,45,-,-,-
BIS282,GLOBALIZATION,BIS,2016,WIN,Restr,-,-,A,5,-,MW,845-1045,UW2,141,"Leissle, Kristy A.",Open,40,45,-,-,-
BIS284,INTL RELATIONS,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '110', in original. Note: couldn't interpret 'NAZEMI,NADER', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '13', in original. Note: couldn't interpret '45', in original."
BIS284,INTL RELATIONS,BIS,2016,WIN,Restr,no_add_code,-,B,5,-,TTh,115-315,UW2,031,"Lambacher, Jason F",Open,44,45,-,-,-
BIS285,SEMINAR IN BIOLOGY,BIS,2016,WIN,Restr,no_add_code,-,A,3,-,W,115-315,UW1,010,"Price, Rebecca M",Closed,12,12,-,-,%J
BIS285,SEMINAR IN BIOLOGY,BIS,2016,WIN,Restr,no_add_code,-,B,3,-,Th,115-315,UWBB,205,"Price, Rebecca M",Open,11,12,-,-,%J
BIS293,SPECIAL TOPICS,BIS,2016,WIN,Restr,no_add_code,-,C,5,-,TTh,1100-100,UW1,041,"Wood, Alan T",Open,35,45,-,-,-
BIS300,INTERDISC INQUIRY,BIS,2016,WIN,Restr,-,-,A,5,-,MW,115-315,DISC,061,"Lichty, Lauren F.",Closed,30,30,-,-,W
BIS300,INTERDISC INQUIRY,BIS,2016,WIN,Restr,-,-,B,5,-,TTh,1100-100,UW2,340,"Kellejian, Kristine E.",Closed,32,30,-,-,W
BIS300,INTERDISC INQUIRY,BIS,2016,WIN,Restr,no_add_code,-,C,5,-,TTh,845-1045,UWBB,240,"Goldstein, David S.",Open,29,30,-,-,W
BIS300,INTERDISC INQUIRY,BIS,2016,WIN,Restr,no_add_code,-,D,5,-,MW,1100-100,UW2,221,"Kurian, Alka",Open,29,30,-,-,W
BIS300,INTERDISC INQUIRY,BIS,2016,WIN,Restr,no_add_code,-,E,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '060', in original. Note: couldn't interpret 'CHARUSHEELA,S.', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '29', in original. Note: couldn't interpret '30', in original. Note: couldn't interpret 'W', in original."
BIS312,APPRS SOCIAL RESRCH ,BIS,2016,WIN,Restr,-,-,A,5,-,Th,1100-100,DISC,162,"Lerum, Kari A",Closed,36,32,-,-,-
BIS312,APPRS SOCIAL RESRCH ,BIS,2016,WIN,Restr,no_add_code,-,B,5,-,Th,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '110', in original. Note: couldn't interpret 'LERUM,KARI', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '29', in original. Note: couldn't interpret '32', in original."
BIS313,ISSUES MEDIA STDY,BIS,2016,WIN,Restr,no_add_code,-,A,5,-,TTh,845-1045,UW1,221,"Krabill, Ronald Stanley",Closed,45,45,-,-,-
BIS313,ISSUES MEDIA STDY,BIS,2016,WIN,Restr,no_add_code,-,C,5,-,-,"to_be_arranged_ROBERTS,GEORGIA",M.,-,-,Closed,37,30,-,-,D
