Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS111,DIGITAL THINKING,BIS,2023,AUT,no_restriction,no_add_code,11900,A,5,-,MW,115-315,UW1,221,"Stanev, Roger",Open,19,22,-,-,J
BIS121,INTRO TO DRAWING,BIS,2023,AUT,no_restriction,no_add_code,11901,A,5,-,-,to_be_arranged,-,-,"Carpenter, Gary",Open,24,30,-,-,A
BIS131,INTRO ART PRACT,BIS,2023,AUT,no_restriction,no_add_code,11902,A,5,-,T,845-1045,UW2,121,"Bodle, Carrie",Closed,24,24,-,-,-
BIS132,INTRO PHOTOGRAPHY,BIS,2023,AUT,no_restriction,no_add_code,11903,A,5,-,-,to_be_arranged,-,-,"Carpenter, Phillip",Closed,30,30,-,-,A
BIS132,INTRO PHOTOGRAPHY,BIS,2023,AUT,no_restriction,no_add_code,23657,B,5,-,-,to_be_arranged,*,*,"Carpenter, Phillip",Closed,30,30,-,-,A
BIS170,INTRO TO PSYCH,BIS,2023,AUT,no_restriction,no_add_code,11904,A,5,-,TTh,115-315,UW1,010,"McGuire, Mary V.",Open,47,48,-,-,-
BIS170,INTRO TO PSYCH,BIS,2023,AUT,no_restriction,no_add_code,11905,B,5,-,MW,1100-100,UW1,221,"Yi, Jaki",Open,46,48,-,-,-
BIS178,INTRO TO COMM,BIS,2023,AUT,no_restriction,no_add_code,11906,A,5,-,TTh,845-1045,UW1,050,"Tang, Min",Open,45,48,-,-,-
BIS181,INTRO TO SOCIOLOGY,BIS,2023,AUT,no_restriction,no_add_code,11907,A,5,-,TTh,330-530,UW2,005,"Lerum, Kari A",Open,89,90,-,-,-
BIS200,INTRO MICROECON,BIS,2023,AUT,no_restriction,no_add_code,11908,A,5,-,MW,330-530,UWBB,240,"Francetich, Alejandro",Closed,12,11,-,-,J
BIS200,INTRO MICROECON,BIS,2023,AUT,no_restriction,no_add_code,11909,B,5,-,Th,1100-100,UWBB,230,"Charusheela, S",Open,13,11,-,-,BJ
BIS200,INTRO MICROECON,BIS,2023,AUT,no_restriction,no_add_code,11910,C,5,-,TTh,845-1045,UWBB,230,"Didgar, Dadmehr",Open,15,11,-,-,J
BIS201,INTRO MACROECON,BIS,2023,AUT,no_restriction,no_add_code,11911,A,5,-,TTh,1100-100,UW1,050,"Nedita, Codrin",Open,5,11,-,-,J
BIS201,INTRO MACROECON,BIS,2023,AUT,no_restriction,no_add_code,11912,B,5,-,TTh,115-315,UW1,050,"Nedita, Codrin",Open,7,11,-,-,J
BIS204,INTRO TO JOURNALISM ,BIS,2023,AUT,no_restriction,no_add_code,11913,A,5,-,MW,115-315,UW2,205,"Gustafson, Kristin",Open,23,24,-,-,W
BIS207,SHAKESPEARE & FILM,BIS,2023,AUT,no_restriction,no_add_code,11914,A,5,-,TTh,845-1045,UW1,220,"Spiegler, Louise",Open,27,30,-,-,-
BIS215,UNDERSTANDING STATS ,BIS,2023,AUT,no_restriction,no_add_code,11915,A,5,-,-,to_be_arranged,-,-,"Carlisle, Shauna",Open,28,32,-,-,A
BIS215,UNDERSTANDING STATS ,BIS,2023,AUT,no_restriction,no_add_code,11916,B,5,-,T,115-315,UW1,120,"Ferrare, Joseph",Closed,33,32,-,-,B
BIS216,INTRO CULTURE STUDY ,BIS,2023,AUT,no_restriction,no_add_code,11917,A,5,-,W,115-315,UW1,051,"Harewood, Susan",Open,44,48,-,-,-
BIS219,POLITICS OF SEX ED,BIS,2023,AUT,-,-,11919,A,5,-,Th,1100-100,DISC,252,"Lerum, Kari A",Open,47,48,-,-,B
BIS224,INTRO FEMINIST STDY ,BIS,2023,AUT,-,-,11920,A,5,-,T,1100-100,DISC,252,"Kurian, Alka",Open,47,48,-,-,B
BIS225,SOCIAL PSYCHOLOGY,BIS,2023,AUT,no_restriction,no_add_code,11921,A,5,-,TTh,1100-100,UW1,221,"Silva, Janelle M",Closed,48,48,-,-,-
BIS232,DATA VISUALIZATION,BIS,2023,AUT,no_restriction,no_add_code,11922,A,5,-,W,330-530,UW1,120,"Anderson, Baaska",Closed,33,32,-,-,-
