Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS111,DIGITAL THINKING,BIS,2025,WIN,Restr,-,-,A,5,-,TTh,330-530,DISC,252,"Nixon, David",Open,19,25,-,-,J
BIS121,INTRO TO DRAWING,BIS,2025,WIN,no_restriction,no_add_code,11730,A,5,-,-,to_be_arranged,-,-,"Carpenter, Gary",Open,26,30,-,-,A
BIS121,INTRO TO DRAWING,BIS,2025,WIN,-,-,11731,B,5,-,TTh,115-315,DISC,363,"Carpenter, Gary",Open,18,24,-,$15,-
BIS132,INTRO TO PHOTOGRAPHY,BIS,2025,WIN,no_restriction,no_add_code,11732,A,5,-,TTh,330-530,UW2,105,"Hsu, Howard",Open,29,30,-,$25,-
BIS132,INTRO TO PHOTOGRAPHY,BIS,2025,WIN,no_restriction,no_add_code,11733,B,5,-,TTh,115-315,UW1,110,"Norton, Katharine",Closed,30,30,-,$25,-
BIS133,INTRO TO ACTING,BIS,2025,WIN,no_restriction,no_add_code,11734,A,5,-,T,1100-100,UW2,021,"Doyle, Gavin",Closed,31,30,-,-,B
BIS136,INTRO TO ART HISTORY,BIS,2025,WIN,no_restriction,no_add_code,22004,A,5,-,TTh,1100-100,INV,111,"Milutis, Joe",Open,54,60,-,-,%
BIS162,RACE/GEN/SEX IN FILM,BIS,2025,WIN,-,-,11735,A,5,-,T,330-530,DISC,162,"Kurian, Alka",Open,88,90,-,-,%B
BIS170,INTRO TO PSYCH,BIS,2025,WIN,-,-,11738,A,5,-,TTh,845-1045,DISC,252,"McGuire, Mary V.",Open,41,48,-,-,-
BIS175,AMERICAN GOVT,BIS,2025,WIN,no_restriction,no_add_code,11739,A,5,-,MW,330-530,UW1,010,"Lambacher, Jason Frederick",Open,43,48,-,-,E
BIS177,INTRO MAKING MEDIA,BIS,2025,WIN,no_restriction,no_add_code,22030,A,5,-,MW,115-315,UW1,221,"Sugano, Masahiro",Open,37,48,-,-,%
BIS200,INTRO MICROECON,BIS,2025,WIN,no_restriction,no_add_code,11741,A,5,-,MW,845-1045,UW2,031,"Nedita, Codrin",Open,10,11,-,-,J
BIS200,INTRO MICROECON,BIS,2025,WIN,no_restriction,no_add_code,11742,B,5,-,MW,1100-100,UW2,031,"Nedita, Codrin",Closed,11,11,-,-,J
BIS200,INTRO MICROECON,BIS,2025,WIN,no_restriction,no_add_code,11743,C,5,-,TTh,330-530,UW1,040,"Kim, Hyun Ji",Open,10,11,-,-,J
BIS201,INTRO MACROECON,BIS,2025,WIN,no_restriction,no_add_code,11744,A,5,-,W,115-315,UW1,041,"Danby, Colin",Open,12,17,-,-,J
BIS201,INTRO MACROECON,BIS,2025,WIN,no_restriction,no_add_code,11745,B,5,-,MW,330-530,UW2,031,"Barr, Victor",Open,4,11,-,-,J
BIS215,UNDERSTANDING STATS ,BIS,2025,WIN,no_restriction,no_add_code,11746,A,5,-,-,to_be_arranged,-,-,"Ferrare, Joseph",Closed,90,90,-,-,A
BIS215,UNDERSTANDING STATS ,BIS,2025,WIN,no_restriction,no_add_code,22010,B,5,-,TTh,1100-100,UW1,121,"Toro, Matthew Eissa",Closed,32,32,-,-,-
BIS220,DEVELOPMENTAL PSYCH ,BIS,2025,WIN,no_restriction,no_add_code,22011,A,5,-,Th,845-1045,UW1,040,"Richards, Anne",Closed,48,48,-,-,B
BIS222,HUMAN SEXUALITY,BIS,2025,WIN,no_restriction,no_add_code,11748,A,5,-,-,"to_be_arranged_Lichty,Lauren",F.,-,-,Open,47,48,-,-,A
BIS231,LINEAR ALGEBRA,BIS,2025,WIN,no_restriction,no_add_code,11750,A,5,-,MW,845-1045,UW1,121,"Jorgenson, Andrew D",Open,16,32,-,-,-
BIS232,DATA VISUALIZATION,BIS,2025,WIN,no_restriction,no_add_code,11751,A,5,-,W,1100-100,UW1,120,"Trujillo, Caleb",Open,33,36,-,-,B
BIS232,DATA VISUALIZATION,BIS,2025,WIN,no_restriction,no_add_code,11752,B,5,-,Th,115-315,UW1,120,"Anderson, Baaska",Open,35,36,-,-,EB
BIS232,DATA VISUALIZATION,BIS,2025,WIN,no_restriction,no_add_code,22003,C,5,-,T,1100-100,UW1,120,"Nurmukhametov, Gani",Open,32,36,-,-,B
