Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS490,ADVANCED SEMINAR,BIS,2018,SPR,Restr,no_add_code,-,F,5,-,TTh,1100-100,LBA,003,"Gregory, Wanda V",Closed,19,18,-,-,W
BIS490,ADVANCED SEMINAR,BIS,2018,SPR,Restr,no_add_code,-,G,5,-,TTh,115-315,UW2,228,"Trumbull, Robert",Closed,20,18,-,-,W
BIS490,ADVANCED SEMINAR,BIS,2018,SPR,Restr,no_add_code,-,H,5,-,TTh,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '031', in original. Note: couldn't interpret 'Walsh,Camille', in original. Note: couldn't interpret 'L', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '17', in original. Note: couldn't interpret '18', in original. Note: couldn't interpret 'W', in original."
BIS490,ADVANCED SEMINAR,BIS,2018,SPR,Restr,no_add_code,-,I,5,-,Th,115-315,UW1,220,"West, Jessica L",Open,17,18,-,-,W
BIS492,SENIOR THESIS,BIS,2018,SPR,IS,add_code_required,11621,A,5,-,-,to_be_arranged,-,0,-,-,10,-,-,-,W
BIS494,TASK FORCE,BIS,2018,SPR,-,add_code_required,11622,A,2,-,M,-,545-745P,-,-,-,-,-,-,-,"DISC Note: couldn't interpret '165B', in original. Note: couldn't interpret 'Walsh,Camille', in original. Note: couldn't interpret 'L', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret '18', in original. Note: couldn't interpret 'CR_NC', in original."
BIS494,TASK FORCE,BIS,2018,SPR,Restr,-,-,B,3,-,M,330-530,UW2,307,"Vaughan, Denise A",Open,4,18,-,-,-
BIS494,TASK FORCE,BIS,2018,SPR,-,add_code_required,11624,C,-,-,-,2-5,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret 'VAUGHAN,DENISE', in original. Note: couldn't interpret 'A', in original. Note: couldn't interpret '0', in original. Note: couldn't interpret '18', in original."
BIS495,INTERNSHIP,BIS,2018,SPR,-,add_code_required,11625,A,-,-,-,2-6,F,-,-,-,-,-,-,-,"115-315 Note: couldn't interpret 'UW1', in original. Note: couldn't interpret '060', in original. Note: couldn't interpret 'REDWOOD,LOREN', in original. Note: couldn't interpret 'K.', in original. Note: couldn't interpret '11', in original. Note: couldn't interpret '15E', in original. Note: couldn't interpret 'CR_NC', in original."
BIS498,UNDERGRAD RESEARCH,BIS,2018,SPR,IS,add_code_required,11626,A,1-5,-,-,to_be_arranged,-,37,-,-,10,-,-,-,-
BIS499,PORTFOLIO CAPSTONE,BIS,2018,SPR,Restr,no_add_code,-,A,3,-,W,845-1045,UW1,060,"Gustafson, Kristin L.",Open,22,24,-,-,W
BIS499,PORTFOLIO CAPSTONE,BIS,2018,SPR,Restr,no_add_code,-,B,3,-,M,115-315,UW1,221,"Caplow, Deborah",Open,23,24,-,-,W
BIS499,PORTFOLIO CAPSTONE,BIS,2018,SPR,Restr,no_add_code,-,D,3,-,W,330-530,UW2,211,"Gustafson, Kristin L.",Open,22,24,-,-,W
BIS499,PORTFOLIO CAPSTONE,BIS,2018,SPR,Restr,no_add_code,-,E,3,-,T,845-1045,UW1,261,"Padilla, Amparo Y",Open,16,24,-,-,W
BIS499,PORTFOLIO CAPSTONE,BIS,2018,SPR,Restr,no_add_code,-,F,3,-,Th,845-1045,UW1,261,"Kellejian, Kristine E.",Closed,27,24,-,-,W
BIS499,PORTFOLIO CAPSTONE,BIS,2018,SPR,Restr,no_add_code,-,G,3,-,T,1100-100,UW1,210,"Bodle, Carolyn J",Closed,24,24,-,-,W
BIS499,PORTFOLIO CAPSTONE,BIS,2018,SPR,Restr,-,-,H,3,-,Th,1100-100,DISC,256,"Price, Rebecca M",Open,15,24,-,-,W
BIS499,PORTFOLIO CAPSTONE,BIS,2018,SPR,Restr,no_add_code,-,I,3,-,Th,115-315,UW1,261,"Trumbull, Raissa Desmet",Closed,24,24,-,-,W
BIS499,PORTFOLIO CAPSTONE,BIS,2018,SPR,Restr,no_add_code,-,J,3,-,Th,330-530,UW1,221,"Pedersen, Alice L",Closed,24,24,-,-,W
BIS499,PORTFOLIO CAPSTONE,BIS,2018,SPR,Restr,no_add_code,-,K,3,-,M,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '121', in original. Note: couldn't interpret 'Atkinson,Jennifer', in original. Note: couldn't interpret 'W', in original. Note: couldn't interpret 'Closed', in original. Note: couldn't interpret '24', in original. Note: couldn't interpret '24', in original. Note: couldn't interpret 'W', in original."
BIS499,PORTFOLIO CAPSTONE,BIS,2018,SPR,Restr,no_add_code,-,L,3,-,F,115-315,UW1,221,"Dana, Karam",Closed,24,24,-,-,WB
