Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS111,DIGITAL THINKING,BIS,2019,AUT,no_restriction,no_add_code,11793,A,5,-,MW,845-1045,UW1,221,"Kim, Jeffrey",Open,2,22,-,-,J
BIS121,INTRO TO DRAWING,BIS,2019,AUT,no_restriction,no_add_code,11794,A,5,-,MW,1100-100,UWBB,272,"Carpenter, Gary",Closed,24,24,-,$15,-
BIS121,INTRO TO DRAWING,BIS,2019,AUT,no_restriction,no_add_code,11795,B,5,-,MW,115-315,UWBB,272,"Noah, Barbara",Open,21,24,-,$15,-
BIS121,INTRO TO DRAWING,BIS,2019,AUT,no_restriction,no_add_code,22954,C,5,-,TTh,115-315,UWBB,272,"Carpenter, Gary",Closed,24,24,-,$15,-
BIS132,INTRO PHOTOGRAPHY,BIS,2019,AUT,no_restriction,no_add_code,11796,A,5,-,TTh,115-315,UW2,121,"Granger, Jackie",Open,22,24,-,-,-
BIS132,INTRO PHOTOGRAPHY,BIS,2019,AUT,no_restriction,no_add_code,11797,B,5,-,F,115-530,UW2,121,"Carpenter, Phillip",Closed,24,24,-,-,-
BIS132,INTRO PHOTOGRAPHY,BIS,2019,AUT,Restr,no_add_code,-,C,5,-,TTh,1100-100,UW2,121,"Granger, Jackie",Open,23,24,-,-,-
BIS133,INTRO ACTING,BIS,2019,AUT,no_restriction,no_add_code,11798,A,2,-,TTh,330-500,UW2,021,"Doyle, Gavin T",Closed,24,24,-,-,-
BIS134,INTRO DANCE,BIS,2019,AUT,no_restriction,no_add_code,11799,A,2,-,MW,330-500,UW2,021,"Garcia-Snyder, Diana",Closed,24,24,-,-,-
BIS134,INTRO DANCE,BIS,2019,AUT,no_restriction,no_add_code,11800,B,2,-,TTh,900-1030,UW2,021,"Garcia-Snyder, Diana",Closed,25,24,-,-,-
BIS161,INTRO FILM NARRATIV ,BIS,2019,AUT,no_restriction,no_add_code,11802,A,5,-,TTh,330-530,UW2,005,"Yum, Samuel M.",Closed,46,45,-,-,-
BIS170,INTRO TO PSYCH,BIS,2019,AUT,no_restriction,no_add_code,11803,A,5,-,TTh,845-1045,UW1,020,"McGuire, Mary V.",Open,35,45,-,-,-
BIS170,INTRO TO PSYCH,BIS,2019,AUT,no_restriction,no_add_code,11804,B,5,-,TTh,115-315,UW1,202,"McGuire, Mary V.",Open,44,45,-,-,-
BIS175,AMERICAN GOVT,BIS,2019,AUT,no_restriction,no_add_code,11805,A,5,-,MW,1100-100,UWBB,230,"Lambacher, Jason F",Open,43,45,-,-,-
BIS178,INTRO TO COMM,BIS,2019,AUT,no_restriction,no_add_code,11806,A,5,-,MW,845-1045,UW2,005,"Tang, Min",Open,43,45,-,-,-
BIS181,INTRO TO SOCIOLOGY,BIS,2019,AUT,no_restriction,no_add_code,11807,A,5,-,T,1100-100,UW2,141,"Redwood, Loren K.",Open,18,20,-,-,BJ
BIS181,INTRO TO SOCIOLOGY,BIS,2019,AUT,no_restriction,no_add_code,23003,B,5,-,T,1100-100,UW2,141,"Redwood, Loren K.",Open,24,25,-,-,BJ
BIS200,INTRO MICROECON,BIS,2019,AUT,no_restriction,no_add_code,11808,A,5,-,MW,330-530,UWBB,230,"Nedita, Codrin",Open,8,22,-,-,J
