Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS111,DIGITAL THINKING,BIS,2022,AUT,Restr,no_add_code,-,A,5,-,MW,115-315,UW1,202,"Lin, Johnny",Open,10,23,-,-,J
BIS121,INTRO TO DRAWING,BIS,2022,AUT,no_restriction,no_add_code,11895,A,5,-,-,to_be_arranged,-,-,"Carpenter, Gary",Open,27,30,-,-,A
BIS121,INTRO TO DRAWING,BIS,2022,AUT,no_restriction,no_add_code,11896,B,5,-,F,845-100,UWBB,272,"Carpenter, Gary",Open,23,24,-,$15,-
BIS131,INTRO ART PRACT,BIS,2022,AUT,no_restriction,no_add_code,11897,A,5,-,T,845-1045,UW2,121,"Bodle, Carrie",Open,23,24,-,$20,B
BIS132,INTRO PHOTOGRAPHY,BIS,2022,AUT,-,add_code_required,11898,A,5,-,-,to_be_arranged,-,-,"Carpenter, Phillip",-,30,30,-,-,A
BIS132,INTRO PHOTOGRAPHY,BIS,2022,AUT,-,add_code_required,11899,B,5,-,F,115-530,UW2,121,"Carpenter, Phillip",-,25,24,-,$25,-
BIS133,INTRO ACTING,BIS,2022,AUT,no_restriction,no_add_code,11900,A,2,-,MW,1100-1230,UW2,021,"Doyle, Gavin",Closed,24,24,-,-,-
BIS161,INTRO FILM NARRATIV ,BIS,2022,AUT,-,-,11901,A,5,-,TTh,115-315,DISC,061,"Yum, Samuel M.",Open,38,40,-,-,-
BIS170,INTRO TO PSYCH,BIS,2022,AUT,no_restriction,no_add_code,11902,A,5,-,TTh,845-1045,UW1,030,"McGuire, Mary V.",Open,43,48,-,-,-
BIS170,INTRO TO PSYCH,BIS,2022,AUT,no_restriction,no_add_code,11903,B,5,-,TTh,115-315,UW1,030,"McGuire, Mary V.",Open,46,48,-,-,-
BIS175,AMERICAN GOVT,BIS,2022,AUT,no_restriction,no_add_code,11904,A,5,-,MW,1100-100,UW2,131,"Lambacher, Jason Frederick",Open,26,48,-,-,-
BIS181,INTRO TO SOCIOLOGY,BIS,2022,AUT,no_restriction,no_add_code,11905,A,5,-,TTh,330-530,UW2,005,"Lerum, Kari A",Open,87,90,-,-,-
BIS193,INTRO TO PHILOSOPHY ,BIS,2022,AUT,no_restriction,no_add_code,11906,A,5,-,MW,845-1045,UW1,220,"Christiansen, Erich",Open,17,48,-,-,-
BIS200,INTRO MICROECON,BIS,2022,AUT,no_restriction,no_add_code,11907,A,5,-,W,330-530,UW1,210,"Shelton, Maura",Open,8,11,-,-,BJ
BIS200,INTRO MICROECON,BIS,2022,AUT,no_restriction,no_add_code,11908,B,5,-,MW,1100-100,UW1,010,"Charusheela, S",Open,12,11,-,-,J
BIS200,INTRO MICROECON,BIS,2022,AUT,no_restriction,no_add_code,11909,C,5,-,TTh,845-1045,UW1,102,"Nedita, Codrin",Open,10,11,-,-,J
BIS201,INTRO MACROECON,BIS,2022,AUT,no_restriction,no_add_code,11910,A,5,-,TTh,1100-100,UW1,102,"Nedita, Codrin",Closed,3,11,-,-,J
BIS201,INTRO MACROECON,BIS,2022,AUT,no_restriction,no_add_code,11911,B,5,-,TTh,115-315,UW1,102,"Nedita, Codrin",Open,7,11,-,-,J
BIS204,INTRO TO JOURNALISM ,BIS,2022,AUT,no_restriction,no_add_code,11912,A,5,-,M,330-530,UW1,060,"Harrill, Rob",Closed,24,24,-,-,WB
