Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS111,DIGITAL THINKING,BIS,2021,AUT,no_restriction,no_add_code,22877,A,5,-,M,115-315,UW1,121,"Kim, Jeffrey",Open,11,16,-,-,BJ
BIS121,INTRO TO DRAWING,BIS,2021,AUT,no_restriction,no_add_code,11945,A,5,-,-,to_be_arranged,-,-,"Carpenter, Gary",Closed,26,24,-,-,D
BIS121,INTRO TO DRAWING,BIS,2021,AUT,no_restriction,no_add_code,11946,B,5,-,-,to_be_arranged,-,-,"Carpenter, Gary",Closed,24,24,-,-,D
BIS131,INTRO ART PRACT,BIS,2021,AUT,no_restriction,no_add_code,11947,A,5,-,T,845-1045,UW2,121,"Bodle, Carrie",Closed,24,24,-,-,B
BIS132,INTRO PHOTOGRAPHY,BIS,2021,AUT,no_restriction,no_add_code,11948,A,5,-,MW,330-530,UW2,121,"Granger, Jackie",Open,23,24,-,$25,-
BIS132,INTRO PHOTOGRAPHY,BIS,2021,AUT,-,add_code_required,11949,B,5,-,F,115-315,*,*,"Carpenter, Phillip",-,36,24,-,-,D
BIS133,INTRO ACTING,BIS,2021,AUT,no_restriction,no_add_code,11951,A,2,-,MW,915-1045,UW2,021,"Doyle, Gavin",Closed,24,24,-,-,-
BIS134,INTRO DANCE,BIS,2021,AUT,no_restriction,no_add_code,11952,A,2,-,TTh,400-530,UW2,021,"Garcia-Snyder, Diana",Open,19,24,-,-,-
BIS134,INTRO DANCE,BIS,2021,AUT,no_restriction,no_add_code,11953,B,2,-,TTh,-,545-715P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '021', in original. Note: couldn't interpret 'Garcia-Snyder,Diana', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '10', in original. Note: couldn't interpret '24', in original."
BIS161,INTRO FILM NARRATIV ,BIS,2021,AUT,no_restriction,no_add_code,11954,A,5,-,T,845-1045,UW1,040,"Yum, Samuel M.",Open,46,48,-,-,B
BIS170,INTRO TO PSYCH,BIS,2021,AUT,no_restriction,no_add_code,11955,A,5,-,TTh,845-1045,UW1,202,"McGuire, Mary V.",Closed,48,48,-,-,-
BIS170,INTRO TO PSYCH,BIS,2021,AUT,no_restriction,no_add_code,11956,B,5,-,TTh,115-315,UW1,202,"McGuire, Mary V.",Open,46,48,-,-,-
BIS175,AMERICAN GOVT,BIS,2021,AUT,no_restriction,no_add_code,11957,A,5,-,W,330-530,*,*,"Streichler, Stuart",Open,46,48,-,-,D
BIS181,INTRO TO SOCIOLOGY,BIS,2021,AUT,no_restriction,no_add_code,11958,A,5,-,MW,330-530,UW2,005,"Lerum, Kari A",Open,83,90,-,-,-
BIS193,INTRO TO PHILOSOPHY ,BIS,2021,AUT,no_restriction,no_add_code,23096,A,5,-,TTh,115-315,UW2,005,"Christiansen, Erich",Open,40,48,-,-,-
BIS200,INTRO MICROECON,BIS,2021,AUT,no_restriction,no_add_code,11959,A,5,-,MW,330-530,UWBB,230,"Francetich, Alejandro",Open,10,11,-,-,J
BIS200,INTRO MICROECON,BIS,2021,AUT,no_restriction,no_add_code,11960,B,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UWBB Note: couldn't interpret '230', in original. Note: couldn't interpret 'Shao,Chujian', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '13', in original. Note: couldn't interpret '11', in original. Note: couldn't interpret 'J', in original."
BIS200,INTRO MICROECON,BIS,2021,AUT,no_restriction,no_add_code,11961,C,5,-,TTh,845-1045,UW1,102,"Nedita, Codrin",Closed,10,11,-,-,BJ
BIS201,INTRO MACROECON,BIS,2021,AUT,no_restriction,no_add_code,11962,A,5,-,TTh,1100-100,UW2,005,"Charusheela, S",Open,5,11,-,-,J
BIS201,INTRO MACROECON,BIS,2021,AUT,no_restriction,no_add_code,11963,B,5,-,TTh,115-315,UW1,051,"Nedita, Codrin",Closed,7,11,-,-,BJ
BIS204,INTRO TO JOURNALISM ,BIS,2021,AUT,no_restriction,no_add_code,11964,A,5,-,M,115-315,*,*,"Harrill, Rob",Closed,24,24,-,-,W
BIS207,SHAKESPEARE & FILM,BIS,2021,AUT,no_restriction,no_add_code,11965,A,5,-,W,1100-100,UW1,010,"Spiegler, Louise",Open,29,30,-,-,B
BIS215,UNDERSTANDING STATS ,BIS,2021,AUT,no_restriction,no_add_code,23293,B,5,-,MW,845-1045,UW1,120,"Jorgenson, Andrew D",Open,25,32,-,-,-
BIS215,UNDERSTANDING STATS ,BIS,2021,AUT,no_restriction,no_add_code,23295,C,5,-,MW,330-530,UW1,120,"Jorgenson, Andrew D",Open,24,32,-,-,-
BIS217,INTRO TO DEBATE,BIS,2021,AUT,no_restriction,no_add_code,11968,A,5,-,MW,1100-100,UW1,051,"Vaughan, Denise A",Closed,24,24,-,-,-
BIS220,DEVELOPMENTAL PSYCH ,BIS,2021,AUT,no_restriction,no_add_code,11969,A,5,-,MW,1100-100,UW1,102,"Udell, Wadiya A",Open,46,48,-,-,-
BIS221,GENDER & SEXUALITY,BIS,2021,AUT,no_restriction,no_add_code,11970,A,5,-,W,845-1045,UW2,141,"Viveros_Avendano, Iris Crys",Open,46,48,-,-,B
BIS222,HUMAN SEXUALITY,BIS,2021,AUT,no_restriction,no_add_code,11971,A,5,-,TTh,1100-100,*,*,"Lichty, Lauren F.",Open,47,48,-,-,%D
BIS225,SOCIAL PSYCHOLOGY,BIS,2021,AUT,no_restriction,no_add_code,11972,A,5,-,MW,330-530,UW1,110,"Silva, Janelle M",Open,46,48,-,-,-
BIS232,DATA VISUALIZATION,BIS,2021,AUT,no_restriction,no_add_code,11973,A,5,-,W,115-315,UW1,120,"Anderson, Baaska",Open,30,32,-,-,B
BIS232,DATA VISUALIZATION,BIS,2021,AUT,no_restriction,no_add_code,11974,B,5,-,T,1100-100,UW1,120,"Trujillo, Caleb",Closed,35,32,-,-,B
BIS235,CRIT MEDIA LITERACY ,BIS,2021,AUT,-,-,11975,A,5,-,MW,845-1045,DISC,252,"Tang, Min",Open,46,48,-,-,-
BIS236,INTERACTIVE MEDIA,BIS,2021,AUT,-,-,11976,A,5,-,T,-,545-745P,-,-,-,-,-,-,-,"DISC Note: couldn't interpret '162', in original. Note: couldn't interpret 'Chen,Mark', in original. Note: couldn't interpret 'Closed', in original. Note: couldn't interpret '48', in original. Note: couldn't interpret '48', in original. Note: couldn't interpret 'B', in original."
BIS246,INTRO TO SUSTAIN,BIS,2021,AUT,no_restriction,no_add_code,11977,A,5,-,TTh,1100-100,UWBB,230,"Turner, Rob",Open,39,40,-,-,%
BIS252,POLITICS OF SCI,BIS,2021,AUT,no_restriction,no_add_code,11978,A,5,-,Th,845-1045,UW1,220,"Cram, Shannon C",Closed,48,48,-,-,%B
BIS255,CRITICAL DIVERSITY,BIS,2021,AUT,no_restriction,no_add_code,11979,A,5,-,MW,115-315,UW1,220,"Alcorn, Frederick Douglass",Open,27,28,-,-,J
BIS258,INTRO LATINA/O STUDY,BIS,2021,AUT,no_restriction,no_add_code,11980,A,5,-,MW,1100-100,UW2,131,"Padilla, Yolanda",Open,35,48,-,-,-
