Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS111,DIGITAL THINKING,BIS,2024,WIN,Restr,-,-,A,5,-,MW,115-315,DISC,162,"Kim, Jeffrey",Open,4,8,-,-,J
BIS121,INTRO TO DRAWING,BIS,2024,WIN,no_restriction,no_add_code,21799,A,5,-,-,to_be_arranged,-,-,"Carpenter, Gary",Open,25,30,-,-,A
BIS132,INTRO TO PHOTOGRAPHY,BIS,2024,WIN,no_restriction,no_add_code,21800,A,5,-,-,to_be_arranged,-,-,"Carpenter, Phillip",Closed,30,30,-,-,A
BIS132,INTRO TO PHOTOGRAPHY,BIS,2024,WIN,no_restriction,no_add_code,22303,B,5,-,-,to_be_arranged,*,*,"Carpenter, Phillip",Closed,30,30,-,-,A
BIS133,INTRO ACTING,BIS,2024,WIN,no_restriction,no_add_code,21801,A,2,-,MW,915-1045,UW2,021,"Doyle, Gavin",Open,21,24,-,-,-
BIS151,INTRO MAKING MEDIA,BIS,2024,WIN,no_restriction,no_add_code,21802,A,5,-,W,330-530,INV,111,"Martin, Minda J.",Closed,60,60,-,-,%B
BIS162,RACE/GEN/SEX IN FILM,BIS,2024,WIN,no_restriction,no_add_code,21803,A,5,-,-,"to_be_arranged_Goldstein,David",S.,-,-,Open,89,90,-,-,%A
BIS164,WORLD LITERATURE,BIS,2024,WIN,-,-,21804,A,5,-,Th,1100-100,DISC,162,"Kurian, Alka",Open,87,90,-,-,%B
BIS165,INTRO ETHNIC STUDIES,BIS,2024,WIN,no_restriction,no_add_code,21805,A,5,-,M,330-530,INV,111,"Padilla, Yolanda",Open,53,60,-,-,B
BIS170,INTRO TO PSYCH,BIS,2024,WIN,no_restriction,no_add_code,21806,A,5,-,TTh,115-315,UW1,110,"McGuire, Mary V.",Open,47,48,-,-,-
BIS175,AMERICAN GOVT,BIS,2024,WIN,no_restriction,no_add_code,21807,A,5,-,MW,115-315,UW1,051,"Lambacher, Jason Frederick",Open,47,48,-,-,-
BIS181,INTRO TO SOCIOLOGY,BIS,2024,WIN,no_restriction,no_add_code,21808,A,5,-,-,"to_be_arranged_Redwood,Loren",K.,-,-,Open,41,48,-,-,-
BIS200,INTRO MICROECON,BIS,2024,WIN,no_restriction,no_add_code,11711,A,5,-,MW,845-1045,UW2,131,"Nedita, Codrin",Open,10,11,-,-,J
BIS200,INTRO MICROECON,BIS,2024,WIN,no_restriction,no_add_code,11712,B,5,-,MW,1100-100,UW2,131,"Nedita, Codrin",Open,10,11,-,-,J
BIS200,INTRO MICROECON,BIS,2024,WIN,no_restriction,no_add_code,11713,C,5,-,TTh,330-530,UW1,010,"Shelton, Maura",Open,10,11,-,-,J
BIS201,INTRO MACROECON,BIS,2024,WIN,no_restriction,no_add_code,11714,A,5,-,W,115-315,UW2,240,"Charusheela, S",Open,10,17,-,-,J
BIS201,INTRO MACROECON,BIS,2024,WIN,no_restriction,no_add_code,11715,B,5,-,MW,330-530,UW2,240,"Nedita, Codrin",Closed,11,11,-,-,J
BIS206,ENGAGING LIT ARTS,BIS,2024,WIN,-,-,22232,A,5,-,MW,1100-100,DISC,252,"Sengul-Jones, Monika",Open,46,48,-,-,-
BIS215,UNDERSTANDING STATS ,BIS,2024,WIN,no_restriction,no_add_code,21891,A,5,-,-,to_be_arranged,-,-,"Ferrare, Joseph",Closed,90,90,-,-,A
BIS220,DEVELOPMENTAL PSYCH ,BIS,2024,WIN,no_restriction,no_add_code,21809,A,5,-,MW,330-530,UW1,030,"Tyler, Professor Kelsey",Open,46,48,-,-,-
BIS222,HUMAN SEXUALITY,BIS,2024,WIN,no_restriction,no_add_code,21810,A,5,-,-,"to_be_arranged_Lichty,Lauren",F.,-,-,Open,42,48,-,-,A
BIS225,SOCIAL PSYCHOLOGY,BIS,2024,WIN,no_restriction,no_add_code,21811,A,5,-,MW,115-315,UW1,010,"Silva, Janelle M",Open,47,48,-,-,-
BIS231,LINEAR ALGEBRA,BIS,2024,WIN,no_restriction,no_add_code,21812,A,5,-,MW,330-530,UW1,120,"Jorgenson, Andrew D",Open,29,32,-,-,-
BIS232,DATA VISUALIZATION,BIS,2024,WIN,no_restriction,no_add_code,21813,A,5,-,W,1100-100,UW1,120,"Trujillo, Caleb",Open,31,32,-,-,B
