Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS111,DIGITAL THINKING,BIS,2023,SPR,Restr,no_add_code,-,A,5,-,MW,845-1045,UW2,031,"Stanev, Roger",Open,2,23,-,-,J
BIS115,DIGITAL CULTURES,BIS,2023,SPR,no_restriction,no_add_code,11622,A,5,-,-,"to_be_arranged_Cram,Shannon",C,-,-,Open,87,90,-,-,A
BIS121,INTRO TO DRAWING,BIS,2023,SPR,no_restriction,no_add_code,11623,A,5,-,-,to_be_arranged,-,-,"Carpenter, Gary",Closed,27,24,-,$15,A
BIS132,INTRO PHOTOGRAPHY,BIS,2023,SPR,no_restriction,no_add_code,11624,A,5,-,TTh,1100-100,UW2,121,"Hsu, Howard",Closed,24,24,-,$25,-
BIS132,INTRO PHOTOGRAPHY,BIS,2023,SPR,no_restriction,no_add_code,11625,B,5,-,-,to_be_arranged,-,-,"Carpenter, Phillip",Closed,24,24,-,$25,A
BIS133,INTRO ACTING,BIS,2023,SPR,no_restriction,no_add_code,11626,A,2,-,MW,145-315,UW2,021,"Doyle, Gavin",Open,22,24,-,-,-
BIS133,INTRO ACTING,BIS,2023,SPR,no_restriction,no_add_code,11627,B,2,-,TTh,1100-1230,UW2,021,"Doyle, Gavin",Closed,25,24,-,-,-
BIS170,INTRO TO PSYCH,BIS,2023,SPR,no_restriction,no_add_code,11628,A,5,-,TTh,845-1045,UW1,202,"McGuire, Mary V.",Open,23,48,-,-,-
BIS170,INTRO TO PSYCH,BIS,2023,SPR,no_restriction,no_add_code,11629,B,5,-,TTh,115-315,UW1,102,"McGuire, Mary V.",Open,38,48,-,-,-
BIS175,AMERICAN GOVT,BIS,2023,SPR,no_restriction,no_add_code,11630,A,5,-,MW,845-1045,UW1,040,"Lambacher, Jason Frederick",Open,20,48,-,-,S
BIS178,INTRO TO COMM,BIS,2023,SPR,no_restriction,no_add_code,11631,A,5,-,Th,1100-100,UW2,031,"Porter, Ian",Open,46,48,-,-,-
BIS181,INTRO TO SOCIOLOGY,BIS,2023,SPR,no_restriction,no_add_code,11632,A,5,-,-,to_be_arranged,*,*,"Redwood, Loren K.",Open,43,48,-,-,-
BIS193,INTRO TO PHILOSOPHY ,BIS,2023,SPR,no_restriction,no_add_code,11633,A,5,-,MW,-,545-745P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '020', in original. Note: couldn't interpret 'Christiansen,Erich', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '39', in original. Note: couldn't interpret '48', in original. Note: couldn't interpret 'W', in original."
BIS200,INTRO MICROECON,BIS,2023,SPR,no_restriction,no_add_code,11634,A,5,-,MW,115-315,UW1,110,"Demir, Ibrahim",Closed,11,11,-,-,J
BIS200,INTRO MICROECON,BIS,2023,SPR,no_restriction,no_add_code,11635,B,5,-,MW,830-1045,UW1,041,"Demir, Ibrahim",Open,8,22,-,-,J
